
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 26
No. of Primary Outputs: 9
No. of Gates: 771
No. of DFFs: 78
No. of Nodes: 1790
Execution Time: 563500000 ns
Primary Inputs: troj27_0n14 troj27_0n13 troj27_0N39 troj27_0N37 test_si troj27_0n10 CK test_se G15 G12 G16 G0 G3 G1 G4 G2 G5 G7 G8 G9 G10 G13 G11 troj27_0N40 G6 G14
Outputs: troj27_0n17 troj27_0n5 troj27_0n9 troj27_0n8 troj27_0n2 G729 troj27_0n6 G702 G727


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
\DFF_6/Q_reg-SDFF-output-A	3	55	297	0	6
\DFF_5/Q_reg-SDFF-output-A	3	52	208	0	5
\DFF_71/Q_reg-SDFF-MUX21	6	12	208	0	1
n383	44	23	76	5	2
n386	36	23	400	4	2
n387	31	36	813	3	4
trig89_0n3	10	113	476	1	12
n388	56	9	953	6	1
G140	3	22	119	0	2
\DFF_6/Q_reg-SDFF-MUX21	6	36	294	0	4
\DFF_5/Q_reg-SDFF-MUX21	6	29	205	0	3
n227	24	53	67	2	6
n382	69	9	628	7	1
n384	64	9	716	6	1
trig86_0n5	3	129	307	0	13
G149	3	34	810	0	3
G144	2	33	929	0	3
\DFF_7/Q_reg-SDFF-output-A	3	25	116	0	2
n226	98	10	266	10	1
n381	44	33	502	4	3
n87	25	54	66	2	6
G154	2	34	691	0	3
trig86_0n4	4	130	306	0	13
\DFF_9/Q_reg-SDFF-output-A	3	37	807	0	3
\DFF_8/Q_reg-SDFF-output-A	3	36	926	0	3
\DFF_7/Q_reg-SDFF-MUX21	6	26	113	0	2
n225	31	10	245	3	1
trig87_0n1	1144	4	23	128	0
trig83_0n5	162	10	518	16	1
n179	45	35	56	4	3
G159	2	65	572	0	7
\DFF_10/Q_reg-SDFF-output-A	3	37	688	0	3
\DFF_9/Q_reg-SDFF-MUX21	6	36	804	0	3
\DFF_8/Q_reg-SDFF-MUX21	6	31	923	0	3
Trigger_en0_4	1145	5	22	128	0
n175	51	10	40	5	1
n290	10	54	162	1	5
n380	34	90	456	3	8
\DFF_11/Q_reg-SDFF-output-A	3	68	569	0	7
\DFF_10/Q_reg-SDFF-MUX21	6	38	685	0	3
troj27_0U12-output-A	5	10	17	1	1
n287	80	9	285	8	1
n289	26	19	1978	3	2
n347	42	19	387	5	2
n83	11	55	161	1	5
G166	3	37	453	0	3
\DFF_11/Q_reg-SDFF-MUX21	6	43	566	0	4
trig85_0n4	3	92	273	0	9
n288	56	10	1985	7	1
n86	27	20	1977	3	2
G208	3	45	384	0	5
n298	66	12	177	6	1
n344	9	89	127	1	9
\DFF_12/Q_reg-SDFF-output-A	3	40	450	0	3
trig85_0n3	4	93	272	0	9
n284	12	2	1983	1	0
n317	21	10	13733	2	1
n285	21	36	1968	2	4
n286	51	9	3989	6	1
\DFF_17/Q_reg-SDFF-output-A	3	48	381	0	5
n343	31	19	208	3	2
n181	10	120	96	1	12
\DFF_12/Q_reg-SDFF-MUX21	6	41	447	0	3
n84	13	3	3995	1	0
n309	3	24	13735	0	2
n310	2	12	13731	0	1
n283	37	31	1958	4	3
n85	22	37	3961	2	4
\DFF_17/Q_reg-SDFF-MUX21	6	31	378	0	3
n173	176	10	40	19	1
n341	45	20	15939	5	2
n342	20	42	197	2	4
n379	156	10	264	16	1
trig89_0n4	11	214	375	1	22
G379	14	33	4295	1	3
n308	62	4	13697	7	0
n312	57	4	13960	6	0
n314	52	4	14223	5	0
n316	47	4	14485	4	0
n307	45	3	13698	5	0
n311	40	3	13961	4	0
n313	35	3	14224	3	0
n315	14	2	14487	1	0
G392	3	50	1945	0	5
G384	14	50	3948	1	5
G218	3	48	15936	0	5
G214	3	23	194	0	2
n355	21	10	253	2	1
trig89_0n1	566	4	23	60	0
\DFF_32/Q_reg-SDFF-output-A	3	36	4292	0	3
G321	8	46	13693	0	5
G315	8	41	13956	0	4
G309	8	36	14219	0	3
G303	7	15	14482	0	1
\DFF_34/Q_reg-SDFF-output-A	3	53	1942	0	5
\DFF_33/Q_reg-SDFF-output-A	3	53	3945	0	5
\DFF_19/Q_reg-SDFF-output-A	3	51	15933	0	5
\DFF_18/Q_reg-SDFF-output-A	3	26	191	0	2
n229	63	10	200	7	1
n362	35	10	768	4	1
n365	19	30	250	2	3
Trigger_en0_6	567	5	22	60	0
\DFF_32/Q_reg-SDFF-MUX21	6	23	4289	0	2
\DFF_28/Q_reg-SDFF-output-A	3	49	13690	0	5
\DFF_27/Q_reg-SDFF-output-A	3	44	13953	0	4
\DFF_26/Q_reg-SDFF-output-A	3	39	14216	0	3
\DFF_25/Q_reg-SDFF-output-A	3	18	14479	0	1
\DFF_34/Q_reg-SDFF-MUX21	6	33	1939	0	4
\DFF_33/Q_reg-SDFF-MUX21	6	28	3942	0	3
\DFF_19/Q_reg-SDFF-MUX21	6	32	15930	0	3
\DFF_18/Q_reg-SDFF-MUX21	6	27	188	0	2
n299	85	11	178	9	1
n348	19	72	488	2	8
n82	64	11	1638	7	1
n349	38	9	740	4	1
G189	3	22	247	0	2
troj27_0U14-output-A	5	10	17	1	1
\DFF_28/Q_reg-SDFF-MUX21	6	34	13687	0	4
\DFF_27/Q_reg-SDFF-MUX21	6	29	13950	0	3
\DFF_26/Q_reg-SDFF-MUX21	6	24	14213	0	2
\DFF_25/Q_reg-SDFF-MUX21	6	19	14476	0	1
n281	67	24	165	6	2
G198	3	22	485	0	2
n228	40	9	1609	4	1
G193	2	21	728	0	2
\DFF_14/Q_reg-SDFF-output-A	3	25	244	0	2
n280	25	76	540	2	7
n282	33	76	1622	3	7
n277	76	25	156	7	2
trig88_0n5	119	11	233	11	1
\DFF_16/Q_reg-SDFF-output-A	3	25	482	0	2
n224	21	15	1597	2	1
\DFF_15/Q_reg-SDFF-output-A	3	24	725	0	2
\DFF_14/Q_reg-SDFF-MUX21	6	21	241	0	2
n278	74	35	1007	7	3
trig84_0n2	139	3	477	13	0
n276	103	9	577	10	1
n279	27	2	1054	2	0
n254	26	85	147	2	8
trig84_0n1	460	3	156	50	0
trig88_0n1	187	4	165	19	0
\DFF_16/Q_reg-SDFF-MUX21	6	26	479	0	2
n222	45	22	1567	4	2
\DFF_15/Q_reg-SDFF-MUX21	6	25	722	0	2
trig83_0n4	10	372	308	1	36
G405	3	102	979	0	9
G397	3	61	1594	0	5
n295	10	35	138	1	3
n79	27	86	759	2	8
Trigger_en0_1	4	600	16	0	63
n223	31	54	3800	3	5
n81	46	23	1566	4	2
Trigger_en0_0	9	670	10	0	68
\DFF_36/Q_reg-SDFF-output-A	3	105	976	0	9
\DFF_35/Q_reg-SDFF-output-A	3	64	1591	0	5
n292	27	36	4468	3	3
n296	19	36	9058	2	3
n270	21	19	129	2	2
n297	44	19	13435	4	2
G408	2	97	748	0	9
troj27_0n3	604	4	12	64	0
troj27_0U14-output-B	4	604	18	0	64
G526	13	45	3786	1	4
n199	24	64	1548	2	6
n218	97	10	2891	10	1
n221	58	10	3599	6	1
troj27_0U8-output-A	5	675	5	0	69
\DFF_36/Q_reg-SDFF-MUX21	6	57	973	0	6
\DFF_35/Q_reg-SDFF-MUX21	6	38	1588	0	5
n291	9	57	4447	1	5
n293	97	9	8997	9	1
n178	99	9	49	10	1
n271	72	10	168	7	1
n294	3	24	4453	0	2
n78	22	20	264	2	2
trig88_0n2	159	10	193	17	1
\DFF_37/Q_reg-SDFF-output-A	3	100	745	0	9
troj27_0U4-output-A	6	10	6	1	1
troj27_0n7	10	11	12	1	1
\DFF_52/Q_reg-SDFF-output-A	3	48	3783	0	4
G590	13	38	1534	1	3
n219	19	106	3300	2	11
n80	98	11	2890	10	1
n220	49	9	3560	5	1
n177	10	108	40	1	11
n255	20	10	397	2	1
n269	39	10	139	4	1
n273	12	2	265	1	0
G365	4	70	8936	0	6
n77	4	25	4452	0	2
n274	21	31	255	2	3
n275	29	31	530	3	3
Trigger_en0_5	5	347	5	0	36
\DFF_37/Q_reg-SDFF-MUX21	6	75	742	0	7
troj27_0U6-output-A	6	17	6	1	2
\DFF_52/Q_reg-SDFF-MUX21	6	31	3780	0	3
\DFF_61/Q_reg-SDFF-output-A	3	41	1531	0	3
G536	13	33	3286	1	3
n215	92	10	2809	9	1
n217	52	10	3100	5	1
G531	15	33	3536	1	3
n176	11	20	30	1	2
n253	96	21	311	9	2
G427	2	21	128	0	2
\DFF_30/Q_reg-SDFF-output-A	3	73	8933	0	6
G373	26	14	4442	2	1
G360	20	49	13430	2	4
n272	32	31	245	3	3
trig86_0n3	152	11	158	15	1
G416	3	42	517	0	4
troj27_0n9	352	5	0	37	0
\DFF_61/Q_reg-SDFF-MUX21	6	14	1528	0	1
\DFF_54/Q_reg-SDFF-output-A	3	36	3283	0	3
n214	19	101	2800	2	10
n216	50	9	3060	5	1
\DFF_53/Q_reg-SDFF-output-A	3	36	3533	0	3
G702	12	50	0	1	5
trig86_0n2	45	3	265	4	0
tempn250	32	10	300	3	1
\DFF_40/Q_reg-SDFF-output-A	3	24	125	0	2
\DFF_30/Q_reg-SDFF-MUX21	6	58	8930	0	5
\DFF_31/Q_reg-SDFF-output-A	3	17	4439	0	1
\DFF_29/Q_reg-SDFF-output-A	3	52	13427	0	4
G424	3	45	232	0	4
\DFF_38/Q_reg-SDFF-output-A	3	45	514	0	4
\DFF_54/Q_reg-SDFF-MUX21	6	37	3280	0	3
G548	13	33	2786	1	3
G541	15	33	3036	1	3
\DFF_53/Q_reg-SDFF-MUX21	6	36	3530	0	3
n250	37	15	295	4	2
\DFF_40/Q_reg-SDFF-MUX21	6	25	122	0	2
\DFF_31/Q_reg-SDFF-MUX21	6	18	4436	0	1
\DFF_29/Q_reg-SDFF-MUX21	6	39	13424	0	4
\DFF_39/Q_reg-SDFF-output-A	3	48	229	0	4
\DFF_38/Q_reg-SDFF-MUX21	6	46	511	0	4
\DFF_56/Q_reg-SDFF-output-A	3	36	2783	0	3
\DFF_55/Q_reg-SDFF-output-A	3	36	3033	0	3
n247	65	10	245	8	1
n251	38	10	4639	5	1
n252	25	47	4778	3	5
\DFF_39/Q_reg-SDFF-MUX21	6	49	226	0	4
\DFF_56/Q_reg-SDFF-MUX21	6	37	2780	0	3
\DFF_55/Q_reg-SDFF-MUX21	6	37	3030	0	3
n246	74	11	265	9	1
n244	82	11	4295	10	1
n248	19	74	4462	2	9
trig86_0n1	90	4	220	10	0
n249	37	9	4612	4	1
G459	3	47	4756	0	5
n245	42	9	234	4	1
G469	3	41	4440	0	4
Trigger_en0_3	4	288	22	0	29
G464	23	23	4598	2	2
\DFF_45/Q_reg-SDFF-output-A	3	50	4753	0	5
G477	23	24	4282	2	2
trig85_0n1	190	10	86	18	1
\DFF_47/Q_reg-SDFF-output-A	3	44	4437	0	4
troj27_0U12-output-B	4	292	18	0	30
\DFF_46/Q_reg-SDFF-output-A	3	26	4595	0	2
\DFF_45/Q_reg-SDFF-MUX21	6	19	4750	0	2
\DFF_48/Q_reg-SDFF-output-A	3	27	4279	0	2
Trigger_en0_2	4	266	10	0	24
\DFF_47/Q_reg-SDFF-MUX21	6	29	4434	0	3
troj27_0n4	10	11	12	1	1
\DFF_46/Q_reg-SDFF-MUX21	6	24	4592	0	2
\DFF_48/Q_reg-SDFF-MUX21	6	28	4276	0	2
troj27_0U8-output-B	4	270	6	0	25
troj27_0U4-output-B	5	16	7	1	2
troj27_0U6-output-B	5	16	7	1	2
troj27_0n8	10	271	0	0	25
troj27_0n2	12	11	0	2	1
troj27_0n6	12	17	0	2	2
