
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 62
No. of Primary Outputs: 41
No. of Gates: 4503
No. of DFFs: 517
No. of Nodes: 10539
Execution Time: 2266300000 ns
Primary Inputs: troj14_0n5 troj14_0n1 test_si g6283 g6253 g6285 g6265 g6281 g6284 g6282 test_se g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 g4192 g6259 g6263 g4208 troj14_0N35 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: troj14_0n9 Trigger_en0_5 Trigger_en0_4 Trigger_en0_1 g8984 g3327 g10377 g10455 g10457 g10463 g10465 g10801 g11206 g10459 g11163 g6842 g10379 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 Trigger_en0_0 Trigger_en0_3 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
n2709	8	40	11400	1	4
n2930	8	45	38231	1	5
n2702	8	45	26	1	5
n2929	8	33	38264	1	4
n1981	8	33	248	1	4
g113	8	28	38519	1	3
n2928	8	23	38526	1	2
n2595	8	23	35101	1	2
n2927	8	18	73634	1	1
n2708	8	18	26	1	1
g1956	8	13	5294	1	2
n2548	8	17	490	1	2
n2926	8	18	497	1	2
n2559	8	18	558	1	2
n2925	8	22	1062	1	4
n2684	8	22	523	1	4
n2924	8	17	1592	1	3
n2516	8	17	384	1	3
g8977	8	12	1983	1	2
n2021	8	12	3	1	2
g2602	7	7	1993	1	1
n2923	8	41	1999	1	5
n2609	8	41	600	1	5
n2922	8	36	2606	1	4
n2499	8	36	12264	1	4
n2921	8	31	14877	1	3
n2622	8	31	302	1	3
n2920	8	30	15186	1	4
n2604	8	30	578	1	4
n2919	8	25	15771	1	4
n2029	8	25	529	1	4
n2918	8	20	16307	1	3
n2564	8	20	8378	1	3
n2917	8	15	24692	1	2
n2662	8	15	353	1	2
n2916	8	29	25052	1	3
n2575	8	29	125	1	3
g3007	8	39	199	1	4
n2915	8	35	206	1	3
n2760	8	35	138	1	3
n2914	8	30	351	1	2
n2640	8	30	5244	1	2
n2913	8	25	5602	1	1
n2697	8	25	5752	1	1
g8985	8	40	11361	1	4
n2023	8	40	3	1	4
n2912	8	35	11371	1	3
n2495	8	35	7874	1	3
n2911	8	30	19252	1	2
n2524	8	30	4776	1	2
n2910	8	25	24035	1	2
n2735	8	25	101	1	2
n2909	8	31	24143	1	3
n2716	8	31	26	1	3
n2908	8	36	24176	1	4
n1954	8	36	866	1	4
n2907	8	31	25049	1	3
n1987	8	31	328	1	3
n2906	8	26	25384	1	2
n2758	8	26	131	1	2
n2905	8	27	25522	1	3
n2666	8	27	523	1	3
n2904	8	22	26052	1	2
n2814	8	22	114	1	2
g4180	8	17	26173	1	2
n2511	8	17	183	1	2
g757	8	12	177	1	1
n2903	8	26	184	1	2
n2522	8	26	4780	1	2
n2902	8	26	4971	1	2
n2543	8	26	537	1	2
n2901	8	25	5515	1	3
n2002	8	25	392	1	3
n2900	8	33	5914	1	4
n2607	8	33	575	1	4
n2899	8	28	6496	1	4
n1976	8	28	441	1	4
g4177	8	23	6944	1	3
n2057	8	23	183	1	3
n2898	8	18	7134	1	2
n2775	8	18	163	1	2
n2897	8	37	7304	1	6
n2048	8	37	298	1	6
n2896	8	32	7609	1	5
n2570	8	32	248	1	5
n2895	8	27	7864	1	4
n2710	8	27	26	1	4
g1737	8	22	72	1	3
n2894	8	17	79	1	2
n2539	8	17	4789	1	2
n2645	8	23	461	1	2
n2893	8	18	468	1	1
n2812	8	18	128	1	1
g1736	8	34	79	1	4
n2892	8	29	86	1	3
n2738	8	29	145	1	3
n2891	8	36	238	1	4
n2672	8	36	351	1	4
n2625	8	31	514	1	3
n2890	8	26	521	1	2
n2770	8	26	161	1	2
n2889	8	35	689	1	5
n2565	8	35	934	1	5
n2888	8	30	1630	1	4
n2496	8	30	16523	1	4
n2887	8	25	18160	1	3
n2044	8	25	151	1	3
n2886	8	20	18318	1	2
n2045	8	20	158	1	2
n2885	8	36	18483	1	4
n1930	8	36	724	1	4
n2884	8	31	19214	1	3
n1958	8	31	529	1	3
n2883	8	26	19750	1	2
n2759	8	26	171	1	2
n2882	8	22	19928	1	3
n2791	8	22	182	1	3
n2881	8	17	20117	1	2
n1988	8	17	29015	1	2
n2880	8	30	49139	1	4
n1955	8	30	529	1	4
n2879	8	25	49675	1	3
n2001	8	25	490	1	3
n2878	8	26	50172	1	5
n2789	8	26	158	1	5
n2877	8	21	50337	1	4
n2677	8	21	943	1	4
n2876	8	16	51287	1	3
n2668	8	16	523	1	3
n2875	8	11	51817	1	2
n1935	8	11	860	1	2
n2874	8	6	52684	1	1
n2617	8	6	294	1	1
troj14_0state_0_	3	3	9	1	1
troj14_0n12	3	3	12	1	1
troj14_0state_2_	14	7	341	4	2
troj14_0n10	14	7	497	4	2
troj14_0state_1_	6	13	9	2	4
Trojan_out0	6	26	479	2	8
\DFF_533/Q_reg-SDFF-s-bar	2	2	17	0	0
\DFF_532/Q_reg-SDFF-s-bar	2	2	567	0	0
\DFF_531/Q_reg-SDFF-s-bar	2	2	705	0	0
\DFF_530/Q_reg-SDFF-s-bar	2	2	858	0	0
\DFF_529/Q_reg-SDFF-s-bar	2	2	4375	0	0
\DFF_528/Q_reg-SDFF-s-bar	2	2	4531	0	0
\DFF_526/Q_reg-SDFF-s-bar	2	2	4528	0	0
\DFF_525/Q_reg-SDFF-s-bar	2	2	4545	0	0
\DFF_524/Q_reg-SDFF-s-bar	2	2	8077	0	0
\DFF_523/Q_reg-SDFF-s-bar	2	2	8382	0	0
\DFF_522/Q_reg-SDFF-s-bar	2	2	16883	0	0
\DFF_521/Q_reg-SDFF-s-bar	2	2	18036	0	0
\DFF_520/Q_reg-SDFF-s-bar	2	2	18196	0	0
\DFF_519/Q_reg-SDFF-s-bar	2	2	18741	0	0
\DFF_518/Q_reg-SDFF-s-bar	2	2	19122	0	0
\DFF_517/Q_reg-SDFF-s-bar	2	2	19153	0	0
\DFF_516/Q_reg-SDFF-s-bar	2	2	23675	0	0
\DFF_515/Q_reg-SDFF-s-bar	2	2	24428	0	0
\DFF_514/Q_reg-SDFF-s-bar	2	2	24576	0	0
\DFF_513/Q_reg-SDFF-s-bar	2	2	24610	0	0
\DFF_512/Q_reg-SDFF-s-bar	2	2	25188	0	0
\DFF_511/Q_reg-SDFF-s-bar	2	2	25362	0	0
\DFF_510/Q_reg-SDFF-s-bar	2	2	25953	0	0
\DFF_509/Q_reg-SDFF-s-bar	2	2	28962	0	0
\DFF_508/Q_reg-SDFF-s-bar	2	2	33557	0	0
\DFF_507/Q_reg-SDFF-s-bar	2	2	508	0	0
\DFF_506/Q_reg-SDFF-s-bar	2	2	658	0	0
\DFF_505/Q_reg-SDFF-s-bar	2	2	745	0	0
\DFF_504/Q_reg-SDFF-s-bar	2	2	780	0	0
\DFF_503/Q_reg-SDFF-s-bar	2	2	5580	0	0
\DFF_502/Q_reg-SDFF-s-bar	2	2	5568	0	0
\DFF_501/Q_reg-SDFF-s-bar	2	2	5778	0	0
\DFF_500/Q_reg-SDFF-s-bar	2	2	5770	0	0
\DFF_499/Q_reg-SDFF-s-bar	2	2	18792	0	0
\DFF_498/Q_reg-SDFF-s-bar	2	2	19407	0	0
\DFF_497/Q_reg-SDFF-s-bar	2	2	20147	0	0
\DFF_496/Q_reg-SDFF-s-bar	2	2	20129	0	0
\DFF_495/Q_reg-SDFF-s-bar	2	2	20734	0	0
\DFF_494/Q_reg-SDFF-s-bar	2	2	21423	0	0
\DFF_493/Q_reg-SDFF-s-bar	2	2	22310	0	0
\DFF_492/Q_reg-SDFF-s-bar	2	2	22879	0	0
\DFF_491/Q_reg-SDFF-s-bar	2	2	23413	0	0
\DFF_490/Q_reg-SDFF-s-bar	2	2	27107	0	0
\DFF_489/Q_reg-SDFF-s-bar	2	2	27664	0	0
\DFF_488/Q_reg-SDFF-s-bar	2	2	28191	0	0
\DFF_487/Q_reg-SDFF-s-bar	2	2	506	0	0
\DFF_486/Q_reg-SDFF-s-bar	2	2	829	0	0
\DFF_485/Q_reg-SDFF-s-bar	2	2	960	0	0
\DFF_484/Q_reg-SDFF-s-bar	2	2	506	0	0
\DFF_483/Q_reg-SDFF-s-bar	2	2	918	0	0
\DFF_482/Q_reg-SDFF-s-bar	2	2	2812	0	0
\DFF_481/Q_reg-SDFF-s-bar	2	2	2909	0	0
\DFF_480/Q_reg-SDFF-s-bar	2	2	3511	0	0
\DFF_479/Q_reg-SDFF-s-bar	2	2	3474	0	0
\DFF_478/Q_reg-SDFF-s-bar	2	2	4030	0	0
\DFF_477/Q_reg-SDFF-s-bar	2	2	4120	0	0
\DFF_476/Q_reg-SDFF-s-bar	2	2	4110	0	0
\DFF_475/Q_reg-SDFF-s-bar	2	2	4403	0	0
\DFF_474/Q_reg-SDFF-s-bar	2	2	5047	0	0
\DFF_473/Q_reg-SDFF-s-bar	2	2	496	0	0
\DFF_472/Q_reg-SDFF-s-bar	2	2	355	0	0
\DFF_471/Q_reg-SDFF-s-bar	2	2	322	0	0
\DFF_470/Q_reg-SDFF-s-bar	2	2	475	0	0
\DFF_468/Q_reg-SDFF-s-bar	2	2	6056	0	0
\DFF_467/Q_reg-SDFF-s-bar	2	2	6607	0	0
\DFF_466/Q_reg-SDFF-s-bar	2	2	6731	0	0
\DFF_465/Q_reg-SDFF-s-bar	2	2	6761	0	0
\DFF_464/Q_reg-SDFF-s-bar	2	2	6749	0	0
\DFF_463/Q_reg-SDFF-s-bar	2	2	6937	0	0
\DFF_462/Q_reg-SDFF-s-bar	2	2	1162	0	0
\DFF_461/Q_reg-SDFF-s-bar	2	2	2194	0	0
\DFF_460/Q_reg-SDFF-s-bar	2	2	2990	0	0
\DFF_459/Q_reg-SDFF-s-bar	2	2	7357	0	0
\DFF_458/Q_reg-SDFF-s-bar	2	2	7506	0	0
\DFF_457/Q_reg-SDFF-s-bar	2	2	10322	0	0
\DFF_456/Q_reg-SDFF-s-bar	2	2	10500	0	0
\DFF_455/Q_reg-SDFF-s-bar	2	2	10689	0	0
\DFF_454/Q_reg-SDFF-s-bar	2	2	10775	0	0
\DFF_453/Q_reg-SDFF-s-bar	2	2	10963	0	0
\DFF_452/Q_reg-SDFF-s-bar	2	2	11500	0	0
\DFF_451/Q_reg-SDFF-s-bar	2	2	11503	0	0
\DFF_450/Q_reg-SDFF-s-bar	2	2	12137	0	0
\DFF_449/Q_reg-SDFF-s-bar	2	2	13051	0	0
\DFF_448/Q_reg-SDFF-s-bar	2	2	13086	0	0
\DFF_447/Q_reg-SDFF-s-bar	2	2	21261	0	0
\DFF_446/Q_reg-SDFF-s-bar	2	2	4031	0	0
\DFF_445/Q_reg-SDFF-s-bar	2	2	186	0	0
\DFF_444/Q_reg-SDFF-s-bar	2	2	658	0	0
\DFF_443/Q_reg-SDFF-s-bar	2	2	666	0	0
\DFF_442/Q_reg-SDFF-s-bar	2	2	1277	0	0
\DFF_441/Q_reg-SDFF-s-bar	2	2	4339	0	0
\DFF_440/Q_reg-SDFF-s-bar	2	2	32126	0	0
\DFF_438/Q_reg-SDFF-s-bar	2	2	29239	0	0
\DFF_437/Q_reg-SDFF-s-bar	2	2	36913	0	0
\DFF_436/Q_reg-SDFF-s-bar	2	2	39548	0	0
\DFF_435/Q_reg-SDFF-s-bar	2	2	39825	0	0
\DFF_434/Q_reg-SDFF-s-bar	2	2	39996	0	0
\DFF_433/Q_reg-SDFF-s-bar	2	2	40354	0	0
\DFF_432/Q_reg-SDFF-s-bar	2	2	40472	0	0
\DFF_431/Q_reg-SDFF-s-bar	2	2	40492	0	0
\DFF_430/Q_reg-SDFF-s-bar	2	2	48856	0	0
\DFF_429/Q_reg-SDFF-s-bar	2	2	6533	0	0
\DFF_428/Q_reg-SDFF-s-bar	2	2	7297	0	0
\DFF_427/Q_reg-SDFF-s-bar	2	2	7897	0	0
\DFF_426/Q_reg-SDFF-s-bar	2	2	8090	0	0
\DFF_425/Q_reg-SDFF-s-bar	2	2	8231	0	0
\DFF_424/Q_reg-SDFF-s-bar	2	2	514	0	0
\DFF_423/Q_reg-SDFF-s-bar	2	2	573	0	0
\DFF_421/Q_reg-SDFF-s-bar	2	2	508	0	0
\DFF_420/Q_reg-SDFF-s-bar	2	2	970	0	0
\DFF_419/Q_reg-SDFF-s-bar	2	2	1501	0	0
\DFF_418/Q_reg-SDFF-s-bar	2	2	1852	0	0
\DFF_417/Q_reg-SDFF-s-bar	2	2	2304	0	0
\DFF_416/Q_reg-SDFF-s-bar	2	2	7298	0	0
\DFF_415/Q_reg-SDFF-s-bar	2	2	12094	0	0
\DFF_414/Q_reg-SDFF-s-bar	2	2	12865	0	0
\DFF_413/Q_reg-SDFF-s-bar	2	2	13211	0	0
\DFF_412/Q_reg-SDFF-s-bar	2	2	13551	0	0
\DFF_411/Q_reg-SDFF-s-bar	2	2	13540	0	0
\DFF_410/Q_reg-SDFF-s-bar	2	2	13738	0	0
\DFF_409/Q_reg-SDFF-s-bar	2	2	14135	0	0
\DFF_408/Q_reg-SDFF-s-bar	2	2	14228	0	0
\DFF_407/Q_reg-SDFF-s-bar	2	2	14470	0	0
\DFF_406/Q_reg-SDFF-s-bar	2	2	14965	0	0
\DFF_405/Q_reg-SDFF-s-bar	2	2	15314	0	0
\DFF_404/Q_reg-SDFF-s-bar	2	2	15657	0	0
\DFF_403/Q_reg-SDFF-s-bar	2	2	340	0	0
\DFF_402/Q_reg-SDFF-s-bar	2	2	20478	0	0
\DFF_401/Q_reg-SDFF-s-bar	2	2	20735	0	0
\DFF_400/Q_reg-SDFF-s-bar	2	2	21236	0	0
\DFF_399/Q_reg-SDFF-s-bar	2	2	30845	0	0
\DFF_398/Q_reg-SDFF-s-bar	2	2	894	0	0
\DFF_397/Q_reg-SDFF-s-bar	2	2	928	0	0
\DFF_396/Q_reg-SDFF-s-bar	2	2	1476	0	0
\DFF_395/Q_reg-SDFF-s-bar	2	2	2072	0	0
\DFF_394/Q_reg-SDFF-s-bar	2	2	2550	0	0
\DFF_393/Q_reg-SDFF-s-bar	2	2	2825	0	0
\DFF_392/Q_reg-SDFF-s-bar	2	2	2999	0	0
\DFF_391/Q_reg-SDFF-s-bar	2	2	3149	0	0
\DFF_390/Q_reg-SDFF-s-bar	2	2	3301	0	0
\DFF_389/Q_reg-SDFF-s-bar	2	2	1087	0	0
\DFF_388/Q_reg-SDFF-s-bar	2	2	1233	0	0
\DFF_387/Q_reg-SDFF-s-bar	2	2	1506	0	0
\DFF_386/Q_reg-SDFF-s-bar	2	2	1691	0	0
\DFF_385/Q_reg-SDFF-s-bar	2	2	16816	0	0
\DFF_384/Q_reg-SDFF-s-bar	2	2	16941	0	0
\DFF_383/Q_reg-SDFF-s-bar	2	2	45956	0	0
\DFF_382/Q_reg-SDFF-s-bar	2	2	46433	0	0
\DFF_381/Q_reg-SDFF-s-bar	2	2	47049	0	0
\DFF_380/Q_reg-SDFF-s-bar	2	2	47140	0	0
\DFF_379/Q_reg-SDFF-s-bar	2	2	55497	0	0
\DFF_378/Q_reg-SDFF-s-bar	2	2	55747	0	0
\DFF_377/Q_reg-SDFF-s-bar	2	2	55736	0	0
\DFF_376/Q_reg-SDFF-s-bar	2	2	69006	0	0
\DFF_374/Q_reg-SDFF-s-bar	2	2	82037	0	0
\DFF_373/Q_reg-SDFF-s-bar	2	2	101716	0	0
\DFF_372/Q_reg-SDFF-s-bar	2	2	101998	0	0
\DFF_371/Q_reg-SDFF-s-bar	2	2	102158	0	0
\DFF_370/Q_reg-SDFF-s-bar	2	2	102308	0	0
\DFF_369/Q_reg-SDFF-s-bar	2	2	102561	0	0
\DFF_368/Q_reg-SDFF-s-bar	2	2	103511	0	0
\DFF_367/Q_reg-SDFF-s-bar	2	2	103869	0	0
\DFF_366/Q_reg-SDFF-s-bar	2	2	115967	0	0
\DFF_365/Q_reg-SDFF-s-bar	2	2	116158	0	0
\DFF_364/Q_reg-SDFF-s-bar	2	2	117836	0	0
\DFF_363/Q_reg-SDFF-s-bar	2	2	117878	0	0
\DFF_362/Q_reg-SDFF-s-bar	2	2	118087	0	0
\DFF_361/Q_reg-SDFF-s-bar	2	2	118487	0	0
\DFF_360/Q_reg-SDFF-s-bar	2	2	180	0	0
\DFF_359/Q_reg-SDFF-s-bar	2	2	746	0	0
\DFF_358/Q_reg-SDFF-s-bar	2	2	979	0	0
\DFF_357/Q_reg-SDFF-s-bar	2	2	879	0	0
\DFF_356/Q_reg-SDFF-s-bar	2	2	912	0	0
\DFF_355/Q_reg-SDFF-s-bar	2	2	1510	0	0
\DFF_354/Q_reg-SDFF-s-bar	2	2	2346	0	0
\DFF_353/Q_reg-SDFF-s-bar	2	2	22960	0	0
\DFF_352/Q_reg-SDFF-s-bar	2	2	547	0	0
\DFF_351/Q_reg-SDFF-s-bar	2	2	696	0	0
\DFF_350/Q_reg-SDFF-s-bar	2	2	171	0	0
\DFF_349/Q_reg-SDFF-s-bar	2	2	1202	0	0
\DFF_347/Q_reg-SDFF-s-bar	2	2	1557	0	0
\DFF_346/Q_reg-SDFF-s-bar	2	2	1892	0	0
\DFF_345/Q_reg-SDFF-s-bar	2	2	1819	0	0
\DFF_344/Q_reg-SDFF-s-bar	2	2	1948	0	0
\DFF_343/Q_reg-SDFF-s-bar	2	2	2314	0	0
\DFF_342/Q_reg-SDFF-s-bar	2	2	2515	0	0
\DFF_340/Q_reg-SDFF-s-bar	2	2	2636	0	0
\DFF_339/Q_reg-SDFF-s-bar	2	2	5962	0	0
\DFF_338/Q_reg-SDFF-s-bar	2	2	6255	0	0
\DFF_337/Q_reg-SDFF-s-bar	2	2	8769	0	0
\DFF_336/Q_reg-SDFF-s-bar	2	2	12444	0	0
\DFF_335/Q_reg-SDFF-s-bar	2	2	12660	0	0
\DFF_334/Q_reg-SDFF-s-bar	2	2	13261	0	0
\DFF_333/Q_reg-SDFF-s-bar	2	2	14112	0	0
\DFF_332/Q_reg-SDFF-s-bar	2	2	14433	0	0
\DFF_331/Q_reg-SDFF-s-bar	2	2	14776	0	0
\DFF_330/Q_reg-SDFF-s-bar	2	2	15110	0	0
\DFF_329/Q_reg-SDFF-s-bar	2	2	20729	0	0
\DFF_328/Q_reg-SDFF-s-bar	2	2	125	0	0
\DFF_327/Q_reg-SDFF-s-bar	2	2	110	0	0
\DFF_326/Q_reg-SDFF-s-bar	2	2	273	0	0
\DFF_325/Q_reg-SDFF-s-bar	2	2	473	0	0
\DFF_324/Q_reg-SDFF-s-bar	2	2	978	0	0
\DFF_323/Q_reg-SDFF-s-bar	2	2	813	0	0
\DFF_322/Q_reg-SDFF-s-bar	2	2	1401	0	0
\DFF_321/Q_reg-SDFF-s-bar	2	2	1527	0	0
\DFF_320/Q_reg-SDFF-s-bar	2	2	78	0	0
\DFF_319/Q_reg-SDFF-s-bar	2	2	148	0	0
\DFF_318/Q_reg-SDFF-s-bar	2	2	308	0	0
\DFF_317/Q_reg-SDFF-s-bar	2	2	324	0	0
\DFF_316/Q_reg-SDFF-s-bar	2	2	1000	0	0
\DFF_315/Q_reg-SDFF-s-bar	2	2	5729	0	0
\DFF_314/Q_reg-SDFF-s-bar	2	2	17884	0	0
\DFF_313/Q_reg-SDFF-s-bar	2	2	19680	0	0
\DFF_312/Q_reg-SDFF-s-bar	2	2	19800	0	0
\DFF_311/Q_reg-SDFF-s-bar	2	2	190	0	0
\DFF_310/Q_reg-SDFF-s-bar	2	2	473	0	0
\DFF_309/Q_reg-SDFF-s-bar	2	2	786	0	0
\DFF_308/Q_reg-SDFF-s-bar	2	2	5933	0	0
\DFF_307/Q_reg-SDFF-s-bar	2	2	6882	0	0
\DFF_306/Q_reg-SDFF-s-bar	2	2	14559	0	0
\DFF_304/Q_reg-SDFF-s-bar	2	2	1160	0	0
\DFF_303/Q_reg-SDFF-s-bar	2	2	1655	0	0
\DFF_302/Q_reg-SDFF-s-bar	2	2	1981	0	0
\DFF_301/Q_reg-SDFF-s-bar	2	2	2096	0	0
\DFF_300/Q_reg-SDFF-s-bar	2	2	3081	0	0
\DFF_299/Q_reg-SDFF-s-bar	2	2	3280	0	0
\DFF_297/Q_reg-SDFF-s-bar	2	2	3539	0	0
\DFF_296/Q_reg-SDFF-s-bar	2	2	34100	0	0
\DFF_295/Q_reg-SDFF-s-bar	2	2	5307	0	0
\DFF_294/Q_reg-SDFF-s-bar	2	2	5502	0	0
\DFF_293/Q_reg-SDFF-s-bar	2	2	5729	0	0
\DFF_292/Q_reg-SDFF-s-bar	2	2	13033	0	0
\DFF_291/Q_reg-SDFF-s-bar	2	2	230	0	0
\DFF_290/Q_reg-SDFF-s-bar	2	2	7520	0	0
\DFF_289/Q_reg-SDFF-s-bar	2	2	525	0	0
\DFF_288/Q_reg-SDFF-s-bar	2	2	1186	0	0
\DFF_287/Q_reg-SDFF-s-bar	2	2	1177	0	0
\DFF_286/Q_reg-SDFF-s-bar	2	2	1796	0	0
\DFF_285/Q_reg-SDFF-s-bar	2	2	1758	0	0
\DFF_284/Q_reg-SDFF-s-bar	2	2	2144	0	0
\DFF_283/Q_reg-SDFF-s-bar	2	2	3832	0	0
\DFF_282/Q_reg-SDFF-s-bar	2	2	3961	0	0
\DFF_281/Q_reg-SDFF-s-bar	2	2	4732	0	0
\DFF_280/Q_reg-SDFF-s-bar	2	2	4742	0	0
\DFF_279/Q_reg-SDFF-s-bar	2	2	4917	0	0
\DFF_278/Q_reg-SDFF-s-bar	2	2	5377	0	0
\DFF_277/Q_reg-SDFF-s-bar	2	2	13046	0	0
\DFF_276/Q_reg-SDFF-s-bar	2	2	13086	0	0
\DFF_275/Q_reg-SDFF-s-bar	2	2	13071	0	0
\DFF_273/Q_reg-SDFF-s-bar	2	2	17758	0	0
\DFF_272/Q_reg-SDFF-s-bar	2	2	17898	0	0
\DFF_271/Q_reg-SDFF-s-bar	2	2	18853	0	0
\DFF_270/Q_reg-SDFF-s-bar	2	2	399	0	0
\DFF_269/Q_reg-SDFF-s-bar	2	2	131	0	0
\DFF_268/Q_reg-SDFF-s-bar	2	2	422	0	0
\DFF_267/Q_reg-SDFF-s-bar	2	2	175	0	0
\DFF_266/Q_reg-SDFF-s-bar	2	2	8077	0	0
\DFF_265/Q_reg-SDFF-s-bar	2	2	8591	0	0
\DFF_264/Q_reg-SDFF-s-bar	2	2	9330	0	0
\DFF_263/Q_reg-SDFF-s-bar	2	2	78321	0	0
\DFF_262/Q_reg-SDFF-s-bar	2	2	203	0	0
\DFF_261/Q_reg-SDFF-s-bar	2	2	416	0	0
\DFF_260/Q_reg-SDFF-s-bar	2	2	4438	0	0
\DFF_259/Q_reg-SDFF-s-bar	2	2	4609	0	0
\DFF_258/Q_reg-SDFF-s-bar	2	2	4668	0	0
\DFF_256/Q_reg-SDFF-s-bar	2	2	4819	0	0
\DFF_255/Q_reg-SDFF-s-bar	2	2	5571	0	0
\DFF_254/Q_reg-SDFF-s-bar	2	2	5663	0	0
\DFF_253/Q_reg-SDFF-s-bar	2	2	5894	0	0
\DFF_252/Q_reg-SDFF-s-bar	2	2	324	0	0
\DFF_251/Q_reg-SDFF-s-bar	2	2	484	0	0
\DFF_250/Q_reg-SDFF-s-bar	2	2	1124	0	0
\DFF_249/Q_reg-SDFF-s-bar	2	2	2326	0	0
\DFF_248/Q_reg-SDFF-s-bar	2	2	2683	0	0
\DFF_247/Q_reg-SDFF-s-bar	2	2	2904	0	0
\DFF_246/Q_reg-SDFF-s-bar	2	2	2867	0	0
\DFF_245/Q_reg-SDFF-s-bar	2	2	3504	0	0
\DFF_244/Q_reg-SDFF-s-bar	2	2	3506	0	0
\DFF_243/Q_reg-SDFF-s-bar	2	2	3676	0	0
\DFF_242/Q_reg-SDFF-s-bar	2	2	3818	0	0
\DFF_241/Q_reg-SDFF-s-bar	2	2	4228	0	0
\DFF_240/Q_reg-SDFF-s-bar	2	2	4203	0	0
\DFF_239/Q_reg-SDFF-s-bar	2	2	4746	0	0
\DFF_238/Q_reg-SDFF-s-bar	2	2	29467	0	0
\DFF_237/Q_reg-SDFF-s-bar	2	2	30021	0	0
\DFF_235/Q_reg-SDFF-s-bar	2	2	34788	0	0
\DFF_234/Q_reg-SDFF-s-bar	2	2	35171	0	0
\DFF_233/Q_reg-SDFF-s-bar	2	2	35174	0	0
\DFF_232/Q_reg-SDFF-s-bar	2	2	29239	0	0
\DFF_231/Q_reg-SDFF-s-bar	2	2	29861	0	0
\DFF_230/Q_reg-SDFF-s-bar	2	2	67449	0	0
\DFF_229/Q_reg-SDFF-s-bar	2	2	67569	0	0
\DFF_228/Q_reg-SDFF-s-bar	2	2	67716	0	0
\DFF_227/Q_reg-SDFF-s-bar	2	2	25337	0	0
\DFF_226/Q_reg-SDFF-s-bar	2	2	554	0	0
\DFF_225/Q_reg-SDFF-s-bar	2	2	1059	0	0
\DFF_224/Q_reg-SDFF-s-bar	2	2	1080	0	0
\DFF_223/Q_reg-SDFF-s-bar	2	2	1416	0	0
\DFF_222/Q_reg-SDFF-s-bar	2	2	1417	0	0
\DFF_221/Q_reg-SDFF-s-bar	2	2	5253	0	0
\DFF_220/Q_reg-SDFF-s-bar	2	2	30596	0	0
\DFF_218/Q_reg-SDFF-s-bar	2	2	30782	0	0
\DFF_217/Q_reg-SDFF-s-bar	2	2	31330	0	0
\DFF_216/Q_reg-SDFF-s-bar	2	2	38831	0	0
\DFF_215/Q_reg-SDFF-s-bar	2	2	536	0	0
\DFF_214/Q_reg-SDFF-s-bar	2	2	29731	0	0
\DFF_213/Q_reg-SDFF-s-bar	2	2	29739	0	0
\DFF_212/Q_reg-SDFF-s-bar	2	2	30146	0	0
\DFF_211/Q_reg-SDFF-s-bar	2	2	30483	0	0
\DFF_210/Q_reg-SDFF-s-bar	2	2	34901	0	0
\DFF_209/Q_reg-SDFF-s-bar	2	2	37280	0	0
\DFF_208/Q_reg-SDFF-s-bar	2	2	43872	0	0
\DFF_207/Q_reg-SDFF-s-bar	2	2	44247	0	0
\DFF_206/Q_reg-SDFF-s-bar	2	2	44261	0	0
\DFF_205/Q_reg-SDFF-s-bar	2	2	44942	0	0
\DFF_204/Q_reg-SDFF-s-bar	2	2	45486	0	0
\DFF_203/Q_reg-SDFF-s-bar	2	2	46180	0	0
\DFF_202/Q_reg-SDFF-s-bar	2	2	46785	0	0
\DFF_201/Q_reg-SDFF-s-bar	2	2	47294	0	0
\DFF_200/Q_reg-SDFF-s-bar	2	2	47518	0	0
\DFF_199/Q_reg-SDFF-s-bar	2	2	47888	0	0
\DFF_198/Q_reg-SDFF-s-bar	2	2	48015	0	0
\DFF_197/Q_reg-SDFF-s-bar	2	2	48172	0	0
\DFF_196/Q_reg-SDFF-s-bar	2	2	48532	0	0
\DFF_195/Q_reg-SDFF-s-bar	2	2	48661	0	0
\DFF_194/Q_reg-SDFF-s-bar	2	2	48726	0	0
\DFF_193/Q_reg-SDFF-s-bar	2	2	6608	0	0
\DFF_192/Q_reg-SDFF-s-bar	2	2	7373	0	0
\DFF_191/Q_reg-SDFF-s-bar	2	2	407	0	0
\DFF_190/Q_reg-SDFF-s-bar	2	2	3711	0	0
\DFF_189/Q_reg-SDFF-s-bar	2	2	506	0	0
\DFF_188/Q_reg-SDFF-s-bar	2	2	893	0	0
\DFF_187/Q_reg-SDFF-s-bar	2	2	893	0	0
\DFF_186/Q_reg-SDFF-s-bar	2	2	1822	0	0
\DFF_185/Q_reg-SDFF-s-bar	2	2	2300	0	0
