
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 65
No. of Primary Outputs: 49
No. of Gates: 4601
No. of DFFs: 518
No. of Nodes: 10742
Execution Time: 2304502000 ns
Primary Inputs: troj81_0n34 troj81_0N99 test_si g6283 g6253 g6285 g6265 g6281 g6284 g6282 test_se g6256 g4202 g4214 troj81_0N98 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 troj81_0N97 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 troj81_0n14 g4192 g6259 g6263 g4208 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 troj81_0n4 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: Trigger_en0_13 Trigger_en0_9 Trigger_en0_7 Trigger_en0_6 Trigger_en0_4 Trigger_en0_2 troj81_0n25 troj81_0n24 g8984 troj81_0n27 g3327 g10377 g10455 Trigger_en0_11 g10457 g10463 g10465 g10801 troj81_0n26 g11206 troj81_0n32 troj81_0n35 g10459 g11163 Trigger_en0_12 g6842 g10379 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
n2938	8	29	4929	1	4
n2563	8	29	2327	1	4
n2937	8	24	7263	1	3
n2739	8	24	145	1	3
g1957	8	19	7415	1	3
n2936	8	28	7422	1	4
n2596	8	28	26961	1	4
n2935	8	23	34390	1	3
n2734	8	23	99	1	3
n2934	8	18	34496	1	2
n2576	8	18	302	1	2
n2933	8	17	34805	1	2
n1963	8	17	487	1	2
n2932	8	45	35299	1	5
n2025	8	45	302	1	5
n2931	8	40	35608	1	4
n2709	8	40	465	1	4
n2930	8	45	36080	1	5
n2702	8	45	26	1	5
n2929	8	33	36113	1	4
n1981	8	33	225	1	4
g113	8	28	9354	1	3
n2928	8	23	9361	1	2
n2595	8	23	49710	1	2
n2927	8	18	59078	1	1
n2708	8	18	26	1	1
g1956	8	13	7422	1	2
n2548	8	17	487	1	2
n2926	8	18	494	1	2
n2559	8	18	555	1	2
n2925	8	22	1056	1	4
n2684	8	22	523	1	4
n2924	8	17	1586	1	3
n2516	8	17	352	1	3
g8977	8	12	1945	1	2
n2021	8	12	3	1	2
g2602	7	7	1955	1	1
n2923	8	41	1961	1	5
n2609	8	41	684	1	5
n2922	8	36	2652	1	4
n2499	8	36	252	1	4
n2921	8	31	2911	1	3
n2622	8	31	302	1	3
n2920	8	30	3220	1	4
n2604	8	30	662	1	4
n2919	8	25	3889	1	4
n2029	8	25	255	1	4
n2918	8	20	4151	1	3
n2564	8	20	193	1	3
n2917	8	15	4351	1	2
n2662	8	15	335	1	2
n2916	8	29	4693	1	3
n2575	8	29	125	1	3
g3007	8	39	199	1	4
n2915	8	35	206	1	3
n2760	8	35	138	1	3
n2914	8	30	351	1	2
n2640	8	30	664	1	2
n2913	8	25	1022	1	1
n2697	8	25	4515	1	1
g8985	8	40	5544	1	4
n2023	8	40	3	1	4
n2912	8	35	5554	1	3
n2495	8	35	9921	1	3
n2911	8	30	15482	1	2
n2524	8	30	5037	1	2
n2910	8	25	20526	1	2
n2735	8	25	101	1	2
n2909	8	31	20634	1	3
n2716	8	31	26	1	3
n2908	8	36	20667	1	4
n1954	8	36	635	1	4
n2907	8	31	21309	1	3
n1987	8	31	328	1	3
n2906	8	26	21644	1	2
n2758	8	26	131	1	2
n2905	8	27	21782	1	3
n2666	8	27	523	1	3
n2904	8	22	22312	1	2
n2814	8	22	114	1	2
g4180	8	17	22433	1	2
n2511	8	17	183	1	2
g757	8	12	177	1	1
n2903	8	26	184	1	2
n2522	8	26	6072	1	2
n2902	8	26	6263	1	2
n2543	8	26	224	1	2
n2901	8	25	6494	1	3
n2002	8	25	487	1	3
n2900	8	33	6988	1	4
n2607	8	33	659	1	4
n2899	8	28	7654	1	4
n1976	8	28	304	1	4
g4177	8	23	7965	1	3
n2057	8	23	183	1	3
n2898	8	18	8155	1	2
n2775	8	18	163	1	2
n2897	8	37	8325	1	6
n2048	8	37	389	1	6
n2896	8	32	8721	1	5
n2570	8	32	15647	1	5
n2895	8	27	24375	1	4
n2710	8	27	26	1	4
g1737	8	22	72	1	3
n2894	8	17	79	1	2
n2539	8	17	4331	1	2
n2645	8	23	4417	1	2
n2893	8	18	4424	1	1
n2812	8	18	128	1	1
g1736	8	34	79	1	4
n2892	8	29	86	1	3
n2738	8	29	145	1	3
n2891	8	36	238	1	4
n2672	8	36	351	1	4
n2625	8	31	330	1	3
n2890	8	26	337	1	2
n2770	8	26	161	1	2
n2889	8	35	505	1	5
n2565	8	35	434	1	5
n2888	8	30	946	1	4
n2496	8	30	1037	1	4
n2887	8	25	1990	1	3
n2044	8	25	151	1	3
n2886	8	20	2148	1	2
n2045	8	20	158	1	2
n2885	8	36	2313	1	4
n1930	8	36	329	1	4
n2884	8	31	2649	1	3
n1958	8	31	255	1	3
n2883	8	26	2911	1	2
n2759	8	26	171	1	2
n2882	8	22	3089	1	3
n2791	8	22	182	1	3
n2881	8	17	3278	1	2
n1988	8	17	6166	1	2
n2880	8	30	9451	1	4
n1955	8	30	255	1	4
n2879	8	25	9713	1	3
n2001	8	25	487	1	3
n2878	8	26	10207	1	5
n2789	8	26	158	1	5
n2877	8	21	10372	1	4
n2677	8	21	943	1	4
n2876	8	16	11322	1	3
n2668	8	16	523	1	3
n2875	8	11	11852	1	2
n1935	8	11	428	1	2
n2874	8	6	12287	1	1
n2617	8	6	390	1	1
troj81_0state_0_	10	23	4	2	5
troj81_0n21	10	23	8	2	5
troj81_0state_2_	3	3	24	1	1
troj81_0n22	3	3	55	1	1
troj81_0state_3_	3	3	4	1	1
troj81_0n32	3	3	0	1	1
troj81_0state_1_	3	3	4	1	1
troj81_0n30	3	3	33	1	1
Trojan_out0	6	36	4598	2	9
\DFF_533/Q_reg-SDFF-s-bar	2	2	17	0	0
\DFF_532/Q_reg-SDFF-s-bar	2	2	5023	0	0
\DFF_531/Q_reg-SDFF-s-bar	2	2	5161	0	0
\DFF_530/Q_reg-SDFF-s-bar	2	2	5314	0	0
\DFF_529/Q_reg-SDFF-s-bar	2	2	5667	0	0
\DFF_528/Q_reg-SDFF-s-bar	2	2	5823	0	0
\DFF_526/Q_reg-SDFF-s-bar	2	2	5820	0	0
\DFF_525/Q_reg-SDFF-s-bar	2	2	5837	0	0
\DFF_524/Q_reg-SDFF-s-bar	2	2	8093	0	0
\DFF_523/Q_reg-SDFF-s-bar	2	2	8398	0	0
\DFF_522/Q_reg-SDFF-s-bar	2	2	9177	0	0
\DFF_521/Q_reg-SDFF-s-bar	2	2	9591	0	0
\DFF_520/Q_reg-SDFF-s-bar	2	2	9751	0	0
\DFF_519/Q_reg-SDFF-s-bar	2	2	9983	0	0
\DFF_518/Q_reg-SDFF-s-bar	2	2	10332	0	0
\DFF_517/Q_reg-SDFF-s-bar	2	2	307	0	0
\DFF_516/Q_reg-SDFF-s-bar	2	2	3897	0	0
\DFF_515/Q_reg-SDFF-s-bar	2	2	4647	0	0
\DFF_514/Q_reg-SDFF-s-bar	2	2	4795	0	0
\DFF_513/Q_reg-SDFF-s-bar	2	2	4829	0	0
\DFF_512/Q_reg-SDFF-s-bar	2	2	5223	0	0
\DFF_511/Q_reg-SDFF-s-bar	2	2	5397	0	0
\DFF_510/Q_reg-SDFF-s-bar	2	2	5664	0	0
\DFF_509/Q_reg-SDFF-s-bar	2	2	6113	0	0
\DFF_508/Q_reg-SDFF-s-bar	2	2	9776	0	0
\DFF_507/Q_reg-SDFF-s-bar	2	2	6247	0	0
\DFF_506/Q_reg-SDFF-s-bar	2	2	6397	0	0
\DFF_505/Q_reg-SDFF-s-bar	2	2	6484	0	0
\DFF_504/Q_reg-SDFF-s-bar	2	2	6519	0	0
\DFF_503/Q_reg-SDFF-s-bar	2	2	12611	0	0
\DFF_502/Q_reg-SDFF-s-bar	2	2	12599	0	0
\DFF_501/Q_reg-SDFF-s-bar	2	2	12809	0	0
\DFF_500/Q_reg-SDFF-s-bar	2	2	12801	0	0
\DFF_499/Q_reg-SDFF-s-bar	2	2	25736	0	0
\DFF_498/Q_reg-SDFF-s-bar	2	2	26435	0	0
\DFF_497/Q_reg-SDFF-s-bar	2	2	26684	0	0
\DFF_496/Q_reg-SDFF-s-bar	2	2	26666	0	0
\DFF_495/Q_reg-SDFF-s-bar	2	2	26887	0	0
\DFF_494/Q_reg-SDFF-s-bar	2	2	27392	0	0
\DFF_493/Q_reg-SDFF-s-bar	2	2	28151	0	0
\DFF_492/Q_reg-SDFF-s-bar	2	2	28720	0	0
\DFF_491/Q_reg-SDFF-s-bar	2	2	29254	0	0
\DFF_490/Q_reg-SDFF-s-bar	2	2	32627	0	0
\DFF_489/Q_reg-SDFF-s-bar	2	2	33000	0	0
\DFF_488/Q_reg-SDFF-s-bar	2	2	35953	0	0
\DFF_487/Q_reg-SDFF-s-bar	2	2	503	0	0
\DFF_486/Q_reg-SDFF-s-bar	2	2	910	0	0
\DFF_485/Q_reg-SDFF-s-bar	2	2	1041	0	0
\DFF_484/Q_reg-SDFF-s-bar	2	2	503	0	0
\DFF_483/Q_reg-SDFF-s-bar	2	2	915	0	0
\DFF_482/Q_reg-SDFF-s-bar	2	2	1815	0	0
\DFF_481/Q_reg-SDFF-s-bar	2	2	1905	0	0
\DFF_480/Q_reg-SDFF-s-bar	2	2	2598	0	0
\DFF_479/Q_reg-SDFF-s-bar	2	2	2561	0	0
\DFF_478/Q_reg-SDFF-s-bar	2	2	3117	0	0
\DFF_477/Q_reg-SDFF-s-bar	2	2	3207	0	0
\DFF_476/Q_reg-SDFF-s-bar	2	2	3197	0	0
\DFF_475/Q_reg-SDFF-s-bar	2	2	3729	0	0
\DFF_474/Q_reg-SDFF-s-bar	2	2	4373	0	0
\DFF_473/Q_reg-SDFF-s-bar	2	2	493	0	0
\DFF_472/Q_reg-SDFF-s-bar	2	2	352	0	0
\DFF_471/Q_reg-SDFF-s-bar	2	2	319	0	0
\DFF_470/Q_reg-SDFF-s-bar	2	2	472	0	0
\DFF_468/Q_reg-SDFF-s-bar	2	2	6835	0	0
\DFF_467/Q_reg-SDFF-s-bar	2	2	7386	0	0
\DFF_466/Q_reg-SDFF-s-bar	2	2	7510	0	0
\DFF_465/Q_reg-SDFF-s-bar	2	2	7540	0	0
\DFF_464/Q_reg-SDFF-s-bar	2	2	7528	0	0
\DFF_463/Q_reg-SDFF-s-bar	2	2	7716	0	0
\DFF_462/Q_reg-SDFF-s-bar	2	2	1748	0	0
\DFF_461/Q_reg-SDFF-s-bar	2	2	2156	0	0
\DFF_460/Q_reg-SDFF-s-bar	2	2	2673	0	0
\DFF_459/Q_reg-SDFF-s-bar	2	2	2897	0	0
\DFF_458/Q_reg-SDFF-s-bar	2	2	3046	0	0
\DFF_457/Q_reg-SDFF-s-bar	2	2	4865	0	0
\DFF_456/Q_reg-SDFF-s-bar	2	2	5043	0	0
\DFF_455/Q_reg-SDFF-s-bar	2	2	5232	0	0
\DFF_454/Q_reg-SDFF-s-bar	2	2	5318	0	0
\DFF_453/Q_reg-SDFF-s-bar	2	2	5506	0	0
\DFF_452/Q_reg-SDFF-s-bar	2	2	6018	0	0
\DFF_451/Q_reg-SDFF-s-bar	2	2	6021	0	0
\DFF_450/Q_reg-SDFF-s-bar	2	2	6449	0	0
\DFF_449/Q_reg-SDFF-s-bar	2	2	6953	0	0
\DFF_448/Q_reg-SDFF-s-bar	2	2	6981	0	0
\DFF_447/Q_reg-SDFF-s-bar	2	2	7441	0	0
\DFF_446/Q_reg-SDFF-s-bar	2	2	3118	0	0
\DFF_445/Q_reg-SDFF-s-bar	2	2	186	0	0
\DFF_444/Q_reg-SDFF-s-bar	2	2	658	0	0
\DFF_443/Q_reg-SDFF-s-bar	2	2	666	0	0
\DFF_442/Q_reg-SDFF-s-bar	2	2	1361	0	0
\DFF_441/Q_reg-SDFF-s-bar	2	2	2058	0	0
\DFF_440/Q_reg-SDFF-s-bar	2	2	11310	0	0
\DFF_438/Q_reg-SDFF-s-bar	2	2	6390	0	0
\DFF_437/Q_reg-SDFF-s-bar	2	2	7056	0	0
\DFF_436/Q_reg-SDFF-s-bar	2	2	9380	0	0
\DFF_435/Q_reg-SDFF-s-bar	2	2	9721	0	0
\DFF_434/Q_reg-SDFF-s-bar	2	2	9892	0	0
\DFF_433/Q_reg-SDFF-s-bar	2	2	10232	0	0
\DFF_432/Q_reg-SDFF-s-bar	2	2	10343	0	0
\DFF_431/Q_reg-SDFF-s-bar	2	2	10370	0	0
\DFF_430/Q_reg-SDFF-s-bar	2	2	11034	0	0
\DFF_429/Q_reg-SDFF-s-bar	2	2	7543	0	0
\DFF_428/Q_reg-SDFF-s-bar	2	2	8304	0	0
\DFF_427/Q_reg-SDFF-s-bar	2	2	9944	0	0
\DFF_426/Q_reg-SDFF-s-bar	2	2	10137	0	0
\DFF_425/Q_reg-SDFF-s-bar	2	2	10278	0	0
\DFF_424/Q_reg-SDFF-s-bar	2	2	511	0	0
\DFF_423/Q_reg-SDFF-s-bar	2	2	570	0	0
\DFF_421/Q_reg-SDFF-s-bar	2	2	574	0	0
\DFF_420/Q_reg-SDFF-s-bar	2	2	6775	0	0
\DFF_419/Q_reg-SDFF-s-bar	2	2	7306	0	0
\DFF_418/Q_reg-SDFF-s-bar	2	2	7559	0	0
\DFF_417/Q_reg-SDFF-s-bar	2	2	7874	0	0
\DFF_416/Q_reg-SDFF-s-bar	2	2	14160	0	0
\DFF_415/Q_reg-SDFF-s-bar	2	2	20248	0	0
\DFF_414/Q_reg-SDFF-s-bar	2	2	21016	0	0
\DFF_413/Q_reg-SDFF-s-bar	2	2	21558	0	0
\DFF_412/Q_reg-SDFF-s-bar	2	2	21894	0	0
\DFF_411/Q_reg-SDFF-s-bar	2	2	21883	0	0
\DFF_410/Q_reg-SDFF-s-bar	2	2	22081	0	0
\DFF_409/Q_reg-SDFF-s-bar	2	2	22478	0	0
\DFF_408/Q_reg-SDFF-s-bar	2	2	22571	0	0
\DFF_407/Q_reg-SDFF-s-bar	2	2	22813	0	0
\DFF_406/Q_reg-SDFF-s-bar	2	2	23308	0	0
\DFF_405/Q_reg-SDFF-s-bar	2	2	23639	0	0
\DFF_404/Q_reg-SDFF-s-bar	2	2	27128	0	0
\DFF_403/Q_reg-SDFF-s-bar	2	2	308	0	0
\DFF_402/Q_reg-SDFF-s-bar	2	2	26983	0	0
\DFF_401/Q_reg-SDFF-s-bar	2	2	27324	0	0
\DFF_400/Q_reg-SDFF-s-bar	2	2	27822	0	0
\DFF_399/Q_reg-SDFF-s-bar	2	2	31699	0	0
\DFF_398/Q_reg-SDFF-s-bar	2	2	891	0	0
\DFF_397/Q_reg-SDFF-s-bar	2	2	925	0	0
\DFF_396/Q_reg-SDFF-s-bar	2	2	1364	0	0
\DFF_395/Q_reg-SDFF-s-bar	2	2	1783	0	0
\DFF_394/Q_reg-SDFF-s-bar	2	2	2261	0	0
\DFF_393/Q_reg-SDFF-s-bar	2	2	2536	0	0
\DFF_392/Q_reg-SDFF-s-bar	2	2	2710	0	0
\DFF_391/Q_reg-SDFF-s-bar	2	2	2860	0	0
\DFF_390/Q_reg-SDFF-s-bar	2	2	3012	0	0
\DFF_389/Q_reg-SDFF-s-bar	2	2	1014	0	0
\DFF_388/Q_reg-SDFF-s-bar	2	2	1160	0	0
\DFF_387/Q_reg-SDFF-s-bar	2	2	1433	0	0
\DFF_386/Q_reg-SDFF-s-bar	2	2	1618	0	0
\DFF_385/Q_reg-SDFF-s-bar	2	2	15811	0	0
\DFF_384/Q_reg-SDFF-s-bar	2	2	15936	0	0
\DFF_383/Q_reg-SDFF-s-bar	2	2	22102	0	0
\DFF_382/Q_reg-SDFF-s-bar	2	2	25787	0	0
\DFF_381/Q_reg-SDFF-s-bar	2	2	26197	0	0
\DFF_380/Q_reg-SDFF-s-bar	2	2	26288	0	0
\DFF_379/Q_reg-SDFF-s-bar	2	2	26752	0	0
\DFF_378/Q_reg-SDFF-s-bar	2	2	27710	0	0
\DFF_377/Q_reg-SDFF-s-bar	2	2	27699	0	0
\DFF_376/Q_reg-SDFF-s-bar	2	2	49316	0	0
\DFF_374/Q_reg-SDFF-s-bar	2	2	61147	0	0
\DFF_373/Q_reg-SDFF-s-bar	2	2	61596	0	0
\DFF_372/Q_reg-SDFF-s-bar	2	2	61865	0	0
\DFF_371/Q_reg-SDFF-s-bar	2	2	62025	0	0
\DFF_370/Q_reg-SDFF-s-bar	2	2	62175	0	0
\DFF_369/Q_reg-SDFF-s-bar	2	2	62428	0	0
\DFF_368/Q_reg-SDFF-s-bar	2	2	63378	0	0
\DFF_367/Q_reg-SDFF-s-bar	2	2	63718	0	0
\DFF_366/Q_reg-SDFF-s-bar	2	2	70083	0	0
\DFF_365/Q_reg-SDFF-s-bar	2	2	70274	0	0
\DFF_364/Q_reg-SDFF-s-bar	2	2	70728	0	0
\DFF_363/Q_reg-SDFF-s-bar	2	2	70770	0	0
\DFF_362/Q_reg-SDFF-s-bar	2	2	70963	0	0
\DFF_361/Q_reg-SDFF-s-bar	2	2	71454	0	0
\DFF_360/Q_reg-SDFF-s-bar	2	2	180	0	0
\DFF_359/Q_reg-SDFF-s-bar	2	2	472	0	0
\DFF_358/Q_reg-SDFF-s-bar	2	2	705	0	0
\DFF_357/Q_reg-SDFF-s-bar	2	2	605	0	0
\DFF_356/Q_reg-SDFF-s-bar	2	2	638	0	0
\DFF_355/Q_reg-SDFF-s-bar	2	2	1320	0	0
\DFF_354/Q_reg-SDFF-s-bar	2	2	1869	0	0
\DFF_353/Q_reg-SDFF-s-bar	2	2	8108	0	0
\DFF_352/Q_reg-SDFF-s-bar	2	2	363	0	0
\DFF_351/Q_reg-SDFF-s-bar	2	2	512	0	0
\DFF_350/Q_reg-SDFF-s-bar	2	2	171	0	0
\DFF_349/Q_reg-SDFF-s-bar	2	2	4999	0	0
\DFF_347/Q_reg-SDFF-s-bar	2	2	2093	0	0
\DFF_346/Q_reg-SDFF-s-bar	2	2	2428	0	0
\DFF_345/Q_reg-SDFF-s-bar	2	2	2355	0	0
\DFF_344/Q_reg-SDFF-s-bar	2	2	2484	0	0
\DFF_343/Q_reg-SDFF-s-bar	2	2	2832	0	0
\DFF_342/Q_reg-SDFF-s-bar	2	2	3026	0	0
\DFF_340/Q_reg-SDFF-s-bar	2	2	3154	0	0
\DFF_339/Q_reg-SDFF-s-bar	2	2	6990	0	0
\DFF_338/Q_reg-SDFF-s-bar	2	2	7265	0	0
\DFF_337/Q_reg-SDFF-s-bar	2	2	7708	0	0
\DFF_336/Q_reg-SDFF-s-bar	2	2	12058	0	0
\DFF_335/Q_reg-SDFF-s-bar	2	2	12274	0	0
\DFF_334/Q_reg-SDFF-s-bar	2	2	12619	0	0
\DFF_333/Q_reg-SDFF-s-bar	2	2	13183	0	0
\DFF_332/Q_reg-SDFF-s-bar	2	2	13504	0	0
\DFF_331/Q_reg-SDFF-s-bar	2	2	13844	0	0
\DFF_330/Q_reg-SDFF-s-bar	2	2	14178	0	0
\DFF_329/Q_reg-SDFF-s-bar	2	2	14503	0	0
\DFF_328/Q_reg-SDFF-s-bar	2	2	125	0	0
\DFF_327/Q_reg-SDFF-s-bar	2	2	110	0	0
\DFF_326/Q_reg-SDFF-s-bar	2	2	273	0	0
\DFF_325/Q_reg-SDFF-s-bar	2	2	466	0	0
\DFF_324/Q_reg-SDFF-s-bar	2	2	978	0	0
\DFF_323/Q_reg-SDFF-s-bar	2	2	813	0	0
\DFF_322/Q_reg-SDFF-s-bar	2	2	1229	0	0
\DFF_321/Q_reg-SDFF-s-bar	2	2	1355	0	0
\DFF_320/Q_reg-SDFF-s-bar	2	2	78	0	0
\DFF_319/Q_reg-SDFF-s-bar	2	2	148	0	0
\DFF_318/Q_reg-SDFF-s-bar	2	2	308	0	0
\DFF_317/Q_reg-SDFF-s-bar	2	2	324	0	0
\DFF_316/Q_reg-SDFF-s-bar	2	2	726	0	0
\DFF_315/Q_reg-SDFF-s-bar	2	2	6747	0	0
\DFF_314/Q_reg-SDFF-s-bar	2	2	14615	0	0
\DFF_313/Q_reg-SDFF-s-bar	2	2	15418	0	0
\DFF_312/Q_reg-SDFF-s-bar	2	2	15538	0	0
\DFF_311/Q_reg-SDFF-s-bar	2	2	190	0	0
\DFF_310/Q_reg-SDFF-s-bar	2	2	418	0	0
\DFF_309/Q_reg-SDFF-s-bar	2	2	713	0	0
\DFF_308/Q_reg-SDFF-s-bar	2	2	901	0	0
\DFF_307/Q_reg-SDFF-s-bar	2	2	1351	0	0
\DFF_306/Q_reg-SDFF-s-bar	2	2	4468	0	0
\DFF_304/Q_reg-SDFF-s-bar	2	2	2024	0	0
\DFF_303/Q_reg-SDFF-s-bar	2	2	2516	0	0
\DFF_302/Q_reg-SDFF-s-bar	2	2	2842	0	0
\DFF_301/Q_reg-SDFF-s-bar	2	2	2957	0	0
\DFF_300/Q_reg-SDFF-s-bar	2	2	3591	0	0
\DFF_299/Q_reg-SDFF-s-bar	2	2	3939	0	0
\DFF_297/Q_reg-SDFF-s-bar	2	2	4198	0	0
\DFF_296/Q_reg-SDFF-s-bar	2	2	4624	0	0
\DFF_295/Q_reg-SDFF-s-bar	2	2	4598	0	0
\DFF_294/Q_reg-SDFF-s-bar	2	2	4793	0	0
\DFF_293/Q_reg-SDFF-s-bar	2	2	5020	0	0
\DFF_292/Q_reg-SDFF-s-bar	2	2	12946	0	0
\DFF_291/Q_reg-SDFF-s-bar	2	2	230	0	0
\DFF_290/Q_reg-SDFF-s-bar	2	2	503	0	0
\DFF_289/Q_reg-SDFF-s-bar	2	2	500	0	0
\DFF_288/Q_reg-SDFF-s-bar	2	2	1161	0	0
\DFF_287/Q_reg-SDFF-s-bar	2	2	1152	0	0
\DFF_286/Q_reg-SDFF-s-bar	2	2	1497	0	0
\DFF_285/Q_reg-SDFF-s-bar	2	2	1459	0	0
\DFF_284/Q_reg-SDFF-s-bar	2	2	1768	0	0
\DFF_283/Q_reg-SDFF-s-bar	2	2	2772	0	0
\DFF_282/Q_reg-SDFF-s-bar	2	2	2901	0	0
\DFF_281/Q_reg-SDFF-s-bar	2	2	3486	0	0
\DFF_280/Q_reg-SDFF-s-bar	2	2	3496	0	0
\DFF_279/Q_reg-SDFF-s-bar	2	2	3671	0	0
\DFF_278/Q_reg-SDFF-s-bar	2	2	3994	0	0
\DFF_277/Q_reg-SDFF-s-bar	2	2	12684	0	0
\DFF_276/Q_reg-SDFF-s-bar	2	2	12724	0	0
\DFF_275/Q_reg-SDFF-s-bar	2	2	12709	0	0
\DFF_273/Q_reg-SDFF-s-bar	2	2	16464	0	0
\DFF_272/Q_reg-SDFF-s-bar	2	2	16604	0	0
\DFF_271/Q_reg-SDFF-s-bar	2	2	17467	0	0
\DFF_270/Q_reg-SDFF-s-bar	2	2	399	0	0
\DFF_269/Q_reg-SDFF-s-bar	2	2	131	0	0
\DFF_268/Q_reg-SDFF-s-bar	2	2	422	0	0
\DFF_267/Q_reg-SDFF-s-bar	2	2	175	0	0
\DFF_266/Q_reg-SDFF-s-bar	2	2	24588	0	0
\DFF_265/Q_reg-SDFF-s-bar	2	2	25029	0	0
\DFF_264/Q_reg-SDFF-s-bar	2	2	25373	0	0
\DFF_263/Q_reg-SDFF-s-bar	2	2	74674	0	0
\DFF_262/Q_reg-SDFF-s-bar	2	2	203	0	0
\DFF_261/Q_reg-SDFF-s-bar	2	2	397	0	0
\DFF_260/Q_reg-SDFF-s-bar	2	2	3506	0	0
\DFF_259/Q_reg-SDFF-s-bar	2	2	3677	0	0
\DFF_258/Q_reg-SDFF-s-bar	2	2	3736	0	0
\DFF_256/Q_reg-SDFF-s-bar	2	2	3887	0	0
\DFF_255/Q_reg-SDFF-s-bar	2	2	4244	0	0
\DFF_254/Q_reg-SDFF-s-bar	2	2	4336	0	0
\DFF_253/Q_reg-SDFF-s-bar	2	2	4567	0	0
\DFF_252/Q_reg-SDFF-s-bar	2	2	324	0	0
\DFF_251/Q_reg-SDFF-s-bar	2	2	484	0	0
\DFF_250/Q_reg-SDFF-s-bar	2	2	1208	0	0
\DFF_249/Q_reg-SDFF-s-bar	2	2	1467	0	0
\DFF_248/Q_reg-SDFF-s-bar	2	2	1731	0	0
\DFF_247/Q_reg-SDFF-s-bar	2	2	1952	0	0
\DFF_246/Q_reg-SDFF-s-bar	2	2	1915	0	0
\DFF_245/Q_reg-SDFF-s-bar	2	2	2228	0	0
\DFF_244/Q_reg-SDFF-s-bar	2	2	2230	0	0
\DFF_243/Q_reg-SDFF-s-bar	2	2	2400	0	0
\DFF_242/Q_reg-SDFF-s-bar	2	2	2542	0	0
\DFF_241/Q_reg-SDFF-s-bar	2	2	2805	0	0
\DFF_240/Q_reg-SDFF-s-bar	2	2	2780	0	0
\DFF_239/Q_reg-SDFF-s-bar	2	2	3323	0	0
\DFF_238/Q_reg-SDFF-s-bar	2	2	3794	0	0
\DFF_237/Q_reg-SDFF-s-bar	2	2	9024	0	0
\DFF_235/Q_reg-SDFF-s-bar	2	2	15083	0	0
\DFF_234/Q_reg-SDFF-s-bar	2	2	15662	0	0
\DFF_233/Q_reg-SDFF-s-bar	2	2	15665	0	0
\DFF_232/Q_reg-SDFF-s-bar	2	2	6390	0	0
\DFF_231/Q_reg-SDFF-s-bar	2	2	7096	0	0
\DFF_230/Q_reg-SDFF-s-bar	2	2	24003	0	0
\DFF_229/Q_reg-SDFF-s-bar	2	2	24123	0	0
\DFF_228/Q_reg-SDFF-s-bar	2	2	24270	0	0
\DFF_227/Q_reg-SDFF-s-bar	2	2	4978	0	0
\DFF_226/Q_reg-SDFF-s-bar	2	2	421	0	0
\DFF_225/Q_reg-SDFF-s-bar	2	2	926	0	0
\DFF_224/Q_reg-SDFF-s-bar	2	2	947	0	0
\DFF_223/Q_reg-SDFF-s-bar	2	2	1275	0	0
\DFF_222/Q_reg-SDFF-s-bar	2	2	1276	0	0
\DFF_221/Q_reg-SDFF-s-bar	2	2	1926	0	0
\DFF_220/Q_reg-SDFF-s-bar	2	2	7304	0	0
\DFF_218/Q_reg-SDFF-s-bar	2	2	7490	0	0
\DFF_217/Q_reg-SDFF-s-bar	2	2	8038	0	0
\DFF_216/Q_reg-SDFF-s-bar	2	2	8299	0	0
\DFF_215/Q_reg-SDFF-s-bar	2	2	403	0	0
\DFF_214/Q_reg-SDFF-s-bar	2	2	808	0	0
\DFF_213/Q_reg-SDFF-s-bar	2	2	816	0	0
\DFF_212/Q_reg-SDFF-s-bar	2	2	1606	0	0
\DFF_211/Q_reg-SDFF-s-bar	2	2	3378	0	0
\DFF_210/Q_reg-SDFF-s-bar	2	2	3997	0	0
\DFF_209/Q_reg-SDFF-s-bar	2	2	4473	0	0
\DFF_208/Q_reg-SDFF-s-bar	2	2	11844	0	0
\DFF_207/Q_reg-SDFF-s-bar	2	2	12219	0	0
\DFF_206/Q_reg-SDFF-s-bar	2	2	12233	0	0
\DFF_205/Q_reg-SDFF-s-bar	2	2	12923	0	0
\DFF_204/Q_reg-SDFF-s-bar	2	2	13467	0	0
\DFF_203/Q_reg-SDFF-s-bar	2	2	14276	0	0
\DFF_202/Q_reg-SDFF-s-bar	2	2	14965	0	0
\DFF_201/Q_reg-SDFF-s-bar	2	2	17791	0	0
\DFF_200/Q_reg-SDFF-s-bar	2	2	18015	0	0
\DFF_199/Q_reg-SDFF-s-bar	2	2	19376	0	0
\DFF_198/Q_reg-SDFF-s-bar	2	2	19503	0	0
\DFF_197/Q_reg-SDFF-s-bar	2	2	19660	0	0
