
--------------------------------------------------
Circuit Details:
--------------------------------------------------
No. of Primary Inputs: 63
No. of Primary Outputs: 43
No. of Gates: 4518
No. of DFFs: 517
No. of Nodes: 10570
Execution Time: 5722048000 ns
Primary Inputs: troj5_0n3 troj5_0n2 test_si g6283 troj5_0N36 troj5_0n1 g6253 g6285 g6265 g6281 g6284 g6282 test_se g6256 g4202 g4214 g4203 g4215 g881 g4195 g4204 g4216 g4205 g4191 g4196 g4206 g4209 g4207 g4193 g4210 g4198 g4194 g4211 g4199 g4212 g4213 g4201 g877 g4192 g6259 g6263 g4208 g4197 g1700 g741 g744 g6258 g1696 g750 g6264 g4200 g109 g6260 g23 g742 CK g743 g6261 g6257 g6262 g2355 g6255 g6254
Outputs: troj5_0n6 troj5_0state_2_ Trigger_en0_5 Trigger_en0_2 troj5_0n4 Trigger_en0_1 g8984 g3327 g10377 g10455 g10457 g10463 g10465 g10801 g11206 troj5_0n5 g10459 g11163 g6842 g10379 g5659 g5658 g8313 g8316 g8318 g8323 g8328 g8331 g8335 g8340 g8349 g8352 Trigger_en0_3 g8561 g8562 g8563 g8564 g8565 g8566 g8271 g8347 g10461 g9961


----------------------------------------
Signal	CC0	CC1	CO	SC0	SC1
n2933	8	17	29111	1	2
n1963	8	17	490	1	2
n2932	8	45	29608	1	5
n2025	8	45	298	1	5
n2931	8	40	29913	1	4
n2709	8	40	12776	1	4
n2930	8	38	42696	1	5
n2702	8	38	26	1	5
n2929	8	33	42729	1	4
n1981	8	33	351	1	4
g113	8	28	22127	1	3
n2928	8	23	22134	1	2
n2595	8	23	525	1	2
n2927	8	18	22666	1	1
n2708	8	18	26	1	1
g1956	8	13	5971	1	2
n2548	8	17	490	1	2
n2926	8	18	497	1	2
n2559	8	18	558	1	2
n2925	8	22	1062	1	4
n2684	8	22	523	1	4
n2924	8	17	1592	1	3
n2516	8	17	343	1	3
g8977	8	12	1942	1	2
n2021	8	12	3	1	2
g2602	7	7	1952	1	1
n2923	8	41	1958	1	5
n2609	8	41	632	1	5
n2922	8	36	2597	1	4
n2499	8	36	12076	1	4
n2921	8	31	14680	1	3
n2622	8	31	298	1	3
n2920	8	30	14985	1	4
n2604	8	30	610	1	4
n2919	8	25	15602	1	4
n2029	8	25	529	1	4
n2918	8	20	16138	1	3
n2564	8	20	7199	1	3
n2917	8	15	23344	1	2
n2662	8	15	353	1	2
n2916	8	29	23704	1	3
n2575	8	29	125	1	3
g3007	8	39	199	1	4
n2915	8	35	206	1	3
n2760	8	35	138	1	3
n2914	8	30	351	1	2
n2640	8	30	5111	1	2
n2913	8	25	5469	1	1
n2697	8	25	20286	1	1
g8985	8	40	25762	1	4
n2023	8	40	3	1	4
n2912	8	35	25772	1	3
n2495	8	35	584	1	3
n2911	8	30	26363	1	2
n2524	8	30	589	1	2
n2910	8	25	26959	1	2
n2735	8	25	101	1	2
n2909	8	31	27067	1	3
n2716	8	31	26	1	3
n2908	8	36	27100	1	4
n1954	8	36	525	1	4
n2907	8	31	27632	1	3
n1987	8	31	328	1	3
n2906	8	26	27967	1	2
n2758	8	26	131	1	2
n2905	8	27	28105	1	3
n2666	8	27	486	1	3
n2904	8	22	28598	1	2
n2814	8	22	114	1	2
g4180	8	17	28719	1	2
n2511	8	17	183	1	2
g757	8	12	177	1	1
n2903	8	26	184	1	2
n2522	8	26	593	1	2
n2902	8	26	784	1	2
n2543	8	26	5043	1	2
n2901	8	25	5834	1	3
n2002	8	25	490	1	3
n2900	8	33	6331	1	4
n2607	8	33	607	1	4
n2899	8	28	6945	1	4
n1976	8	28	646	1	4
g4177	8	23	7598	1	3
n2057	8	23	183	1	3
n2898	8	18	7788	1	2
n2775	8	18	163	1	2
n2897	8	37	7958	1	6
n2048	8	37	337	1	6
n2896	8	32	8302	1	5
n2570	8	32	30710	1	5
n2895	8	27	39019	1	4
n2710	8	27	26	1	4
g1737	8	22	72	1	3
n2894	8	17	79	1	2
n2539	8	17	3835	1	2
n2645	8	23	3921	1	2
n2893	8	18	3928	1	1
n2812	8	18	128	1	1
g1736	8	34	79	1	4
n2892	8	29	86	1	3
n2738	8	29	145	1	3
n2891	8	36	238	1	4
n2672	8	36	351	1	4
n2625	8	31	521	1	3
n2890	8	26	528	1	2
n2770	8	26	161	1	2
n2889	8	35	696	1	5
n2565	8	35	806	1	5
n2888	8	30	1509	1	4
n2496	8	30	16354	1	4
n2887	8	25	17870	1	3
n2044	8	25	151	1	3
n2886	8	20	18028	1	2
n2045	8	20	158	1	2
n2885	8	36	18193	1	4
n1930	8	36	264	1	4
n2884	8	31	18464	1	3
n1958	8	31	529	1	3
n2883	8	26	19000	1	2
n2759	8	26	171	1	2
n2882	8	22	19178	1	3
n2791	8	22	182	1	3
n2881	8	17	19367	1	2
n1988	8	17	19148	1	2
n2880	8	30	38522	1	4
n1955	8	30	529	1	4
n2879	8	25	39058	1	3
n2001	8	25	490	1	3
n2878	8	26	39555	1	5
n2789	8	26	158	1	5
n2877	8	21	39720	1	4
n2677	8	21	943	1	4
n2876	8	16	40670	1	3
n2668	8	16	523	1	3
n2875	8	11	41200	1	2
n1935	8	11	630	1	2
n2874	8	6	41837	1	1
n2617	8	6	637	1	1
troj5_0state_0_	3	3	8	1	1
troj5_0n10	3	3	14	1	1
troj5_0N38	99999998	10	1	99999998	3
troj5_0state_2_	99999998	12	0	99999998	4
troj5_0n11	99999998	12	30901	99999998	4
Trojan_out0	6	25	30889	2	8
\DFF_533/Q_reg-SDFF-s-bar	2	2	17	0	0
\DFF_532/Q_reg-SDFF-s-bar	2	2	843	0	0
\DFF_531/Q_reg-SDFF-s-bar	2	2	981	0	0
\DFF_530/Q_reg-SDFF-s-bar	2	2	1134	0	0
\DFF_529/Q_reg-SDFF-s-bar	2	2	5623	0	0
\DFF_528/Q_reg-SDFF-s-bar	2	2	5779	0	0
\DFF_526/Q_reg-SDFF-s-bar	2	2	5776	0	0
\DFF_525/Q_reg-SDFF-s-bar	2	2	5793	0	0
\DFF_524/Q_reg-SDFF-s-bar	2	2	10297	0	0
\DFF_523/Q_reg-SDFF-s-bar	2	2	10598	0	0
\DFF_522/Q_reg-SDFF-s-bar	2	2	11185	0	0
\DFF_521/Q_reg-SDFF-s-bar	2	2	12100	0	0
\DFF_520/Q_reg-SDFF-s-bar	2	2	12260	0	0
\DFF_519/Q_reg-SDFF-s-bar	2	2	12774	0	0
\DFF_518/Q_reg-SDFF-s-bar	2	2	13114	0	0
\DFF_517/Q_reg-SDFF-s-bar	2	2	13145	0	0
\DFF_516/Q_reg-SDFF-s-bar	2	2	16277	0	0
\DFF_515/Q_reg-SDFF-s-bar	2	2	16902	0	0
\DFF_514/Q_reg-SDFF-s-bar	2	2	17050	0	0
\DFF_513/Q_reg-SDFF-s-bar	2	2	17084	0	0
\DFF_512/Q_reg-SDFF-s-bar	2	2	17662	0	0
\DFF_511/Q_reg-SDFF-s-bar	2	2	17836	0	0
\DFF_510/Q_reg-SDFF-s-bar	2	2	18459	0	0
\DFF_509/Q_reg-SDFF-s-bar	2	2	19095	0	0
\DFF_508/Q_reg-SDFF-s-bar	2	2	19590	0	0
\DFF_507/Q_reg-SDFF-s-bar	2	2	19229	0	0
\DFF_506/Q_reg-SDFF-s-bar	2	2	19379	0	0
\DFF_505/Q_reg-SDFF-s-bar	2	2	19466	0	0
\DFF_504/Q_reg-SDFF-s-bar	2	2	19501	0	0
\DFF_503/Q_reg-SDFF-s-bar	2	2	20114	0	0
\DFF_502/Q_reg-SDFF-s-bar	2	2	20102	0	0
\DFF_501/Q_reg-SDFF-s-bar	2	2	20312	0	0
\DFF_500/Q_reg-SDFF-s-bar	2	2	20304	0	0
\DFF_499/Q_reg-SDFF-s-bar	2	2	20941	0	0
\DFF_498/Q_reg-SDFF-s-bar	2	2	21588	0	0
\DFF_497/Q_reg-SDFF-s-bar	2	2	22200	0	0
\DFF_496/Q_reg-SDFF-s-bar	2	2	22182	0	0
\DFF_495/Q_reg-SDFF-s-bar	2	2	22787	0	0
\DFF_494/Q_reg-SDFF-s-bar	2	2	23483	0	0
\DFF_493/Q_reg-SDFF-s-bar	2	2	23874	0	0
\DFF_492/Q_reg-SDFF-s-bar	2	2	24443	0	0
\DFF_491/Q_reg-SDFF-s-bar	2	2	24977	0	0
\DFF_490/Q_reg-SDFF-s-bar	2	2	25473	0	0
\DFF_489/Q_reg-SDFF-s-bar	2	2	26037	0	0
\DFF_488/Q_reg-SDFF-s-bar	2	2	40759	0	0
\DFF_487/Q_reg-SDFF-s-bar	2	2	506	0	0
\DFF_486/Q_reg-SDFF-s-bar	2	2	860	0	0
\DFF_485/Q_reg-SDFF-s-bar	2	2	992	0	0
\DFF_484/Q_reg-SDFF-s-bar	2	2	506	0	0
\DFF_483/Q_reg-SDFF-s-bar	2	2	905	0	0
\DFF_482/Q_reg-SDFF-s-bar	2	2	1207	0	0
\DFF_481/Q_reg-SDFF-s-bar	2	2	1297	0	0
\DFF_480/Q_reg-SDFF-s-bar	2	2	1929	0	0
\DFF_479/Q_reg-SDFF-s-bar	2	2	1892	0	0
\DFF_478/Q_reg-SDFF-s-bar	2	2	2441	0	0
\DFF_477/Q_reg-SDFF-s-bar	2	2	2531	0	0
\DFF_476/Q_reg-SDFF-s-bar	2	2	2521	0	0
\DFF_475/Q_reg-SDFF-s-bar	2	2	26940	0	0
\DFF_474/Q_reg-SDFF-s-bar	2	2	27584	0	0
\DFF_473/Q_reg-SDFF-s-bar	2	2	496	0	0
\DFF_472/Q_reg-SDFF-s-bar	2	2	355	0	0
\DFF_471/Q_reg-SDFF-s-bar	2	2	322	0	0
\DFF_470/Q_reg-SDFF-s-bar	2	2	475	0	0
\DFF_468/Q_reg-SDFF-s-bar	2	2	19820	0	0
\DFF_467/Q_reg-SDFF-s-bar	2	2	20371	0	0
\DFF_466/Q_reg-SDFF-s-bar	2	2	20495	0	0
\DFF_465/Q_reg-SDFF-s-bar	2	2	20525	0	0
\DFF_464/Q_reg-SDFF-s-bar	2	2	20513	0	0
\DFF_463/Q_reg-SDFF-s-bar	2	2	20701	0	0
\DFF_462/Q_reg-SDFF-s-bar	2	2	1580	0	0
\DFF_461/Q_reg-SDFF-s-bar	2	2	2347	0	0
\DFF_460/Q_reg-SDFF-s-bar	2	2	3143	0	0
\DFF_459/Q_reg-SDFF-s-bar	2	2	8758	0	0
\DFF_458/Q_reg-SDFF-s-bar	2	2	8907	0	0
\DFF_457/Q_reg-SDFF-s-bar	2	2	10118	0	0
\DFF_456/Q_reg-SDFF-s-bar	2	2	10296	0	0
\DFF_455/Q_reg-SDFF-s-bar	2	2	10485	0	0
\DFF_454/Q_reg-SDFF-s-bar	2	2	10571	0	0
\DFF_453/Q_reg-SDFF-s-bar	2	2	10759	0	0
\DFF_452/Q_reg-SDFF-s-bar	2	2	11296	0	0
\DFF_451/Q_reg-SDFF-s-bar	2	2	11299	0	0
\DFF_450/Q_reg-SDFF-s-bar	2	2	12001	0	0
\DFF_449/Q_reg-SDFF-s-bar	2	2	12707	0	0
\DFF_448/Q_reg-SDFF-s-bar	2	2	12735	0	0
\DFF_447/Q_reg-SDFF-s-bar	2	2	37082	0	0
\DFF_446/Q_reg-SDFF-s-bar	2	2	2442	0	0
\DFF_445/Q_reg-SDFF-s-bar	2	2	186	0	0
\DFF_444/Q_reg-SDFF-s-bar	2	2	658	0	0
\DFF_443/Q_reg-SDFF-s-bar	2	2	666	0	0
\DFF_442/Q_reg-SDFF-s-bar	2	2	1300	0	0
\DFF_441/Q_reg-SDFF-s-bar	2	2	4275	0	0
\DFF_440/Q_reg-SDFF-s-bar	2	2	24162	0	0
\DFF_438/Q_reg-SDFF-s-bar	2	2	19372	0	0
\DFF_437/Q_reg-SDFF-s-bar	2	2	19901	0	0
\DFF_436/Q_reg-SDFF-s-bar	2	2	22153	0	0
\DFF_435/Q_reg-SDFF-s-bar	2	2	23284	0	0
\DFF_434/Q_reg-SDFF-s-bar	2	2	23455	0	0
\DFF_433/Q_reg-SDFF-s-bar	2	2	23813	0	0
\DFF_432/Q_reg-SDFF-s-bar	2	2	23924	0	0
\DFF_431/Q_reg-SDFF-s-bar	2	2	23951	0	0
\DFF_430/Q_reg-SDFF-s-bar	2	2	24347	0	0
\DFF_429/Q_reg-SDFF-s-bar	2	2	7141	0	0
\DFF_428/Q_reg-SDFF-s-bar	2	2	7777	0	0
\DFF_427/Q_reg-SDFF-s-bar	2	2	9716	0	0
\DFF_426/Q_reg-SDFF-s-bar	2	2	9909	0	0
\DFF_425/Q_reg-SDFF-s-bar	2	2	10050	0	0
\DFF_424/Q_reg-SDFF-s-bar	2	2	514	0	0
\DFF_423/Q_reg-SDFF-s-bar	2	2	573	0	0
\DFF_421/Q_reg-SDFF-s-bar	2	2	577	0	0
\DFF_420/Q_reg-SDFF-s-bar	2	2	19760	0	0
\DFF_419/Q_reg-SDFF-s-bar	2	2	20136	0	0
\DFF_418/Q_reg-SDFF-s-bar	2	2	20494	0	0
\DFF_417/Q_reg-SDFF-s-bar	2	2	21117	0	0
\DFF_416/Q_reg-SDFF-s-bar	2	2	21924	0	0
\DFF_415/Q_reg-SDFF-s-bar	2	2	27968	0	0
\DFF_414/Q_reg-SDFF-s-bar	2	2	28611	0	0
\DFF_413/Q_reg-SDFF-s-bar	2	2	29123	0	0
\DFF_412/Q_reg-SDFF-s-bar	2	2	29463	0	0
\DFF_411/Q_reg-SDFF-s-bar	2	2	29452	0	0
\DFF_410/Q_reg-SDFF-s-bar	2	2	29650	0	0
\DFF_409/Q_reg-SDFF-s-bar	2	2	30047	0	0
\DFF_408/Q_reg-SDFF-s-bar	2	2	30140	0	0
\DFF_407/Q_reg-SDFF-s-bar	2	2	30381	0	0
\DFF_406/Q_reg-SDFF-s-bar	2	2	30877	0	0
\DFF_405/Q_reg-SDFF-s-bar	2	2	31226	0	0
\DFF_404/Q_reg-SDFF-s-bar	2	2	55406	0	0
\DFF_403/Q_reg-SDFF-s-bar	2	2	553	0	0
\DFF_402/Q_reg-SDFF-s-bar	2	2	22744	0	0
\DFF_401/Q_reg-SDFF-s-bar	2	2	23033	0	0
\DFF_400/Q_reg-SDFF-s-bar	2	2	23534	0	0
\DFF_399/Q_reg-SDFF-s-bar	2	2	23906	0	0
\DFF_398/Q_reg-SDFF-s-bar	2	2	894	0	0
\DFF_397/Q_reg-SDFF-s-bar	2	2	928	0	0
\DFF_396/Q_reg-SDFF-s-bar	2	2	1476	0	0
\DFF_395/Q_reg-SDFF-s-bar	2	2	2169	0	0
\DFF_394/Q_reg-SDFF-s-bar	2	2	2640	0	0
\DFF_393/Q_reg-SDFF-s-bar	2	2	2915	0	0
\DFF_392/Q_reg-SDFF-s-bar	2	2	3089	0	0
\DFF_391/Q_reg-SDFF-s-bar	2	2	3239	0	0
\DFF_390/Q_reg-SDFF-s-bar	2	2	3391	0	0
\DFF_389/Q_reg-SDFF-s-bar	2	2	1087	0	0
\DFF_388/Q_reg-SDFF-s-bar	2	2	1233	0	0
\DFF_387/Q_reg-SDFF-s-bar	2	2	1506	0	0
\DFF_386/Q_reg-SDFF-s-bar	2	2	1691	0	0
\DFF_385/Q_reg-SDFF-s-bar	2	2	16605	0	0
\DFF_384/Q_reg-SDFF-s-bar	2	2	16730	0	0
\DFF_383/Q_reg-SDFF-s-bar	2	2	35878	0	0
\DFF_382/Q_reg-SDFF-s-bar	2	2	36665	0	0
\DFF_381/Q_reg-SDFF-s-bar	2	2	37349	0	0
\DFF_380/Q_reg-SDFF-s-bar	2	2	37440	0	0
\DFF_379/Q_reg-SDFF-s-bar	2	2	58402	0	0
\DFF_378/Q_reg-SDFF-s-bar	2	2	59360	0	0
\DFF_377/Q_reg-SDFF-s-bar	2	2	59349	0	0
\DFF_376/Q_reg-SDFF-s-bar	2	2	88530	0	0
\DFF_374/Q_reg-SDFF-s-bar	2	2	119426	0	0
\DFF_373/Q_reg-SDFF-s-bar	2	2	129358	0	0
\DFF_372/Q_reg-SDFF-s-bar	2	2	129667	0	0
\DFF_371/Q_reg-SDFF-s-bar	2	2	129827	0	0
\DFF_370/Q_reg-SDFF-s-bar	2	2	129977	0	0
\DFF_369/Q_reg-SDFF-s-bar	2	2	130230	0	0
\DFF_368/Q_reg-SDFF-s-bar	2	2	131013	0	0
\DFF_367/Q_reg-SDFF-s-bar	2	2	131371	0	0
\DFF_366/Q_reg-SDFF-s-bar	2	2	150718	0	0
\DFF_365/Q_reg-SDFF-s-bar	2	2	150909	0	0
\DFF_364/Q_reg-SDFF-s-bar	2	2	151684	0	0
\DFF_363/Q_reg-SDFF-s-bar	2	2	151726	0	0
\DFF_362/Q_reg-SDFF-s-bar	2	2	151935	0	0
\DFF_361/Q_reg-SDFF-s-bar	2	2	152342	0	0
\DFF_360/Q_reg-SDFF-s-bar	2	2	180	0	0
\DFF_359/Q_reg-SDFF-s-bar	2	2	746	0	0
\DFF_358/Q_reg-SDFF-s-bar	2	2	979	0	0
\DFF_357/Q_reg-SDFF-s-bar	2	2	879	0	0
\DFF_356/Q_reg-SDFF-s-bar	2	2	912	0	0
\DFF_355/Q_reg-SDFF-s-bar	2	2	1540	0	0
\DFF_354/Q_reg-SDFF-s-bar	2	2	2291	0	0
\DFF_353/Q_reg-SDFF-s-bar	2	2	21512	0	0
\DFF_352/Q_reg-SDFF-s-bar	2	2	554	0	0
\DFF_351/Q_reg-SDFF-s-bar	2	2	703	0	0
\DFF_350/Q_reg-SDFF-s-bar	2	2	171	0	0
\DFF_349/Q_reg-SDFF-s-bar	2	2	819	0	0
\DFF_347/Q_reg-SDFF-s-bar	2	2	1174	0	0
\DFF_346/Q_reg-SDFF-s-bar	2	2	1505	0	0
\DFF_345/Q_reg-SDFF-s-bar	2	2	1436	0	0
\DFF_344/Q_reg-SDFF-s-bar	2	2	1565	0	0
\DFF_343/Q_reg-SDFF-s-bar	2	2	1931	0	0
\DFF_342/Q_reg-SDFF-s-bar	2	2	2125	0	0
\DFF_340/Q_reg-SDFF-s-bar	2	2	2253	0	0
\DFF_339/Q_reg-SDFF-s-bar	2	2	6561	0	0
\DFF_338/Q_reg-SDFF-s-bar	2	2	6863	0	0
\DFF_337/Q_reg-SDFF-s-bar	2	2	7636	0	0
\DFF_336/Q_reg-SDFF-s-bar	2	2	12470	0	0
\DFF_335/Q_reg-SDFF-s-bar	2	2	12686	0	0
\DFF_334/Q_reg-SDFF-s-bar	2	2	13319	0	0
\DFF_333/Q_reg-SDFF-s-bar	2	2	14085	0	0
\DFF_332/Q_reg-SDFF-s-bar	2	2	14398	0	0
\DFF_331/Q_reg-SDFF-s-bar	2	2	14565	0	0
\DFF_330/Q_reg-SDFF-s-bar	2	2	14899	0	0
\DFF_329/Q_reg-SDFF-s-bar	2	2	20385	0	0
\DFF_328/Q_reg-SDFF-s-bar	2	2	125	0	0
\DFF_327/Q_reg-SDFF-s-bar	2	2	110	0	0
\DFF_326/Q_reg-SDFF-s-bar	2	2	273	0	0
\DFF_325/Q_reg-SDFF-s-bar	2	2	461	0	0
\DFF_324/Q_reg-SDFF-s-bar	2	2	970	0	0
\DFF_323/Q_reg-SDFF-s-bar	2	2	809	0	0
\DFF_322/Q_reg-SDFF-s-bar	2	2	1426	0	0
\DFF_321/Q_reg-SDFF-s-bar	2	2	1552	0	0
\DFF_320/Q_reg-SDFF-s-bar	2	2	78	0	0
\DFF_319/Q_reg-SDFF-s-bar	2	2	148	0	0
\DFF_318/Q_reg-SDFF-s-bar	2	2	304	0	0
\DFF_317/Q_reg-SDFF-s-bar	2	2	324	0	0
\DFF_316/Q_reg-SDFF-s-bar	2	2	1000	0	0
\DFF_315/Q_reg-SDFF-s-bar	2	2	6977	0	0
\DFF_314/Q_reg-SDFF-s-bar	2	2	7764	0	0
\DFF_313/Q_reg-SDFF-s-bar	2	2	9933	0	0
\DFF_312/Q_reg-SDFF-s-bar	2	2	10053	0	0
\DFF_311/Q_reg-SDFF-s-bar	2	2	190	0	0
\DFF_310/Q_reg-SDFF-s-bar	2	2	473	0	0
\DFF_309/Q_reg-SDFF-s-bar	2	2	786	0	0
\DFF_308/Q_reg-SDFF-s-bar	2	2	6610	0	0
\DFF_307/Q_reg-SDFF-s-bar	2	2	7390	0	0
\DFF_306/Q_reg-SDFF-s-bar	2	2	15714	0	0
\DFF_304/Q_reg-SDFF-s-bar	2	2	1578	0	0
\DFF_303/Q_reg-SDFF-s-bar	2	2	2073	0	0
\DFF_302/Q_reg-SDFF-s-bar	2	2	2399	0	0
\DFF_301/Q_reg-SDFF-s-bar	2	2	2514	0	0
\DFF_300/Q_reg-SDFF-s-bar	2	2	4072	0	0
\DFF_299/Q_reg-SDFF-s-bar	2	2	4423	0	0
\DFF_297/Q_reg-SDFF-s-bar	2	2	4682	0	0
\DFF_296/Q_reg-SDFF-s-bar	2	2	5438	0	0
\DFF_295/Q_reg-SDFF-s-bar	2	2	5412	0	0
\DFF_294/Q_reg-SDFF-s-bar	2	2	5607	0	0
\DFF_293/Q_reg-SDFF-s-bar	2	2	5830	0	0
\DFF_292/Q_reg-SDFF-s-bar	2	2	26774	0	0
\DFF_291/Q_reg-SDFF-s-bar	2	2	230	0	0
\DFF_290/Q_reg-SDFF-s-bar	2	2	8000	0	0
\DFF_289/Q_reg-SDFF-s-bar	2	2	525	0	0
\DFF_288/Q_reg-SDFF-s-bar	2	2	1186	0	0
\DFF_287/Q_reg-SDFF-s-bar	2	2	1177	0	0
\DFF_286/Q_reg-SDFF-s-bar	2	2	1796	0	0
\DFF_285/Q_reg-SDFF-s-bar	2	2	1758	0	0
\DFF_284/Q_reg-SDFF-s-bar	2	2	2144	0	0
\DFF_283/Q_reg-SDFF-s-bar	2	2	3711	0	0
\DFF_282/Q_reg-SDFF-s-bar	2	2	3840	0	0
\DFF_281/Q_reg-SDFF-s-bar	2	2	21742	0	0
\DFF_280/Q_reg-SDFF-s-bar	2	2	21752	0	0
\DFF_279/Q_reg-SDFF-s-bar	2	2	21927	0	0
\DFF_278/Q_reg-SDFF-s-bar	2	2	22587	0	0
\DFF_277/Q_reg-SDFF-s-bar	2	2	30907	0	0
\DFF_276/Q_reg-SDFF-s-bar	2	2	30943	0	0
\DFF_275/Q_reg-SDFF-s-bar	2	2	30928	0	0
\DFF_273/Q_reg-SDFF-s-bar	2	2	34225	0	0
\DFF_272/Q_reg-SDFF-s-bar	2	2	34365	0	0
\DFF_271/Q_reg-SDFF-s-bar	2	2	35893	0	0
\DFF_270/Q_reg-SDFF-s-bar	2	2	399	0	0
\DFF_269/Q_reg-SDFF-s-bar	2	2	131	0	0
\DFF_268/Q_reg-SDFF-s-bar	2	2	422	0	0
\DFF_267/Q_reg-SDFF-s-bar	2	2	175	0	0
\DFF_266/Q_reg-SDFF-s-bar	2	2	39232	0	0
\DFF_265/Q_reg-SDFF-s-bar	2	2	39746	0	0
\DFF_264/Q_reg-SDFF-s-bar	2	2	40025	0	0
\DFF_263/Q_reg-SDFF-s-bar	2	2	128534	0	0
\DFF_262/Q_reg-SDFF-s-bar	2	2	203	0	0
\DFF_261/Q_reg-SDFF-s-bar	2	2	615	0	0
\DFF_260/Q_reg-SDFF-s-bar	2	2	3048	0	0
\DFF_259/Q_reg-SDFF-s-bar	2	2	3219	0	0
\DFF_258/Q_reg-SDFF-s-bar	2	2	3278	0	0
\DFF_256/Q_reg-SDFF-s-bar	2	2	3429	0	0
\DFF_255/Q_reg-SDFF-s-bar	2	2	3748	0	0
\DFF_254/Q_reg-SDFF-s-bar	2	2	3840	0	0
\DFF_253/Q_reg-SDFF-s-bar	2	2	4071	0	0
\DFF_252/Q_reg-SDFF-s-bar	2	2	324	0	0
\DFF_251/Q_reg-SDFF-s-bar	2	2	484	0	0
\DFF_250/Q_reg-SDFF-s-bar	2	2	1156	0	0
\DFF_249/Q_reg-SDFF-s-bar	2	2	2358	0	0
\DFF_248/Q_reg-SDFF-s-bar	2	2	2715	0	0
\DFF_247/Q_reg-SDFF-s-bar	2	2	2936	0	0
\DFF_246/Q_reg-SDFF-s-bar	2	2	2754	0	0
\DFF_245/Q_reg-SDFF-s-bar	2	2	4476	0	0
\DFF_244/Q_reg-SDFF-s-bar	2	2	4478	0	0
\DFF_243/Q_reg-SDFF-s-bar	2	2	4648	0	0
\DFF_242/Q_reg-SDFF-s-bar	2	2	4790	0	0
\DFF_241/Q_reg-SDFF-s-bar	2	2	5119	0	0
\DFF_240/Q_reg-SDFF-s-bar	2	2	5094	0	0
\DFF_239/Q_reg-SDFF-s-bar	2	2	5637	0	0
\DFF_238/Q_reg-SDFF-s-bar	2	2	29010	0	0
\DFF_237/Q_reg-SDFF-s-bar	2	2	29523	0	0
\DFF_235/Q_reg-SDFF-s-bar	2	2	30103	0	0
\DFF_234/Q_reg-SDFF-s-bar	2	2	30725	0	0
\DFF_233/Q_reg-SDFF-s-bar	2	2	30728	0	0
\DFF_232/Q_reg-SDFF-s-bar	2	2	532	0	0
\DFF_231/Q_reg-SDFF-s-bar	2	2	1186	0	0
\DFF_230/Q_reg-SDFF-s-bar	2	2	1699	0	0
\DFF_229/Q_reg-SDFF-s-bar	2	2	1819	0	0
\DFF_228/Q_reg-SDFF-s-bar	2	2	1966	0	0
\DFF_227/Q_reg-SDFF-s-bar	2	2	2244	0	0
\DFF_226/Q_reg-SDFF-s-bar	2	2	542	0	0
\DFF_225/Q_reg-SDFF-s-bar	2	2	1047	0	0
\DFF_224/Q_reg-SDFF-s-bar	2	2	1068	0	0
\DFF_223/Q_reg-SDFF-s-bar	2	2	1404	0	0
\DFF_222/Q_reg-SDFF-s-bar	2	2	1405	0	0
\DFF_221/Q_reg-SDFF-s-bar	2	2	5120	0	0
\DFF_220/Q_reg-SDFF-s-bar	2	2	5634	0	0
\DFF_218/Q_reg-SDFF-s-bar	2	2	5820	0	0
\DFF_217/Q_reg-SDFF-s-bar	2	2	6368	0	0
\DFF_216/Q_reg-SDFF-s-bar	2	2	14349	0	0
\DFF_215/Q_reg-SDFF-s-bar	2	2	521	0	0
\DFF_214/Q_reg-SDFF-s-bar	2	2	19852	0	0
\DFF_213/Q_reg-SDFF-s-bar	2	2	19860	0	0
\DFF_212/Q_reg-SDFF-s-bar	2	2	21458	0	0
\DFF_211/Q_reg-SDFF-s-bar	2	2	24069	0	0
\DFF_210/Q_reg-SDFF-s-bar	2	2	48751	0	0
\DFF_209/Q_reg-SDFF-s-bar	2	2	49809	0	0
\DFF_208/Q_reg-SDFF-s-bar	2	2	59066	0	0
\DFF_207/Q_reg-SDFF-s-bar	2	2	59441	0	0
\DFF_206/Q_reg-SDFF-s-bar	2	2	59455	0	0
\DFF_205/Q_reg-SDFF-s-bar	2	2	84137	0	0
\DFF_204/Q_reg-SDFF-s-bar	2	2	84681	0	0
\DFF_203/Q_reg-SDFF-s-bar	2	2	85299	0	0
\DFF_202/Q_reg-SDFF-s-bar	2	2	85929	0	0
\DFF_201/Q_reg-SDFF-s-bar	2	2	86417	0	0
\DFF_200/Q_reg-SDFF-s-bar	2	2	86641	0	0
\DFF_199/Q_reg-SDFF-s-bar	2	2	87396	0	0
\DFF_198/Q_reg-SDFF-s-bar	2	2	87523	0	0
\DFF_197/Q_reg-SDFF-s-bar	2	2	87680	0	0
\DFF_196/Q_reg-SDFF-s-bar	2	2	88225	0	0
\DFF_195/Q_reg-SDFF-s-bar	2	2	88371	0	0
\DFF_194/Q_reg-SDFF-s-bar	2	2	88436	0	0
\DFF_193/Q_reg-SDFF-s-bar	2	2	20372	0	0
\DFF_192/Q_reg-SDFF-s-bar	2	2	21009	0	0
\DFF_191/Q_reg-SDFF-s-bar	2	2	366	0	0
\DFF_190/Q_reg-SDFF-s-bar	2	2	876	0	0
\DFF_189/Q_reg-SDFF-s-bar	2	2	506	0	0
